Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value
ENSG00000157551,KCNJ15,0.010917647058823528,3.1539721576947652,0.18357438052753403,0.0,-1.3082936433184305,1.0,0.0,-1.274632760106135,1.0,0.0,0.8188140374326682,1.0,0.0,3.1478673188758446,1.0
ENSG00000157557,ETS2,0.2961411764705882,3.108375291254655,3.449218163986908e-10,0.025483304042179262,-2.83880836001721,0.0006189917322196407,0.04542403222197359,-2.030707177220046,0.01294254804551546,0.011698265429608713,-2.924150297354981,0.520971122449537,0.05858585858585858,-0.5950970159118047,1.0
ENSG00000235888,AF064858.1,0.002729411764705882,1.5690096569736092,0.7311031825158218,0.0,0.2766688574027256,1.0,0.0,0.31032974061502117,1.0,0.0,2.4037765381538243,1.0,0.0,4.7328298195970016,1.0
ENSG00000183527,PSMG1,0.08051764705882353,-0.6168568883377246,0.38099734913600414,0.16882688927943762,1.0166060181002234,0.16446197929773415,0.06813604833296039,-0.656503395449779,0.6901969301694613,0.12868091972569584,0.45476046687262883,1.0,0.29292929292929293,1.7228457310243785,1.0
ENSG00000185658,BRWD1,0.23472941176470585,-0.5120619536737085,0.4230923185183859,0.2866871704745167,0.02069784409150155,1.0,0.3958379950771984,0.6381344018390531,0.4306386548731677,0.3041549011698265,0.13629622728883795,1.0,0.29292929292929293,0.2197602373576304,1.0
ENSG00000272991,AF129408.1,0.0,-1.600915344468703,0.5242148708991617,0.0063708260105448155,3.4465938588450378,0.2904606749072936,0.0,0.31032974061502117,1.0,0.0,2.4037765381538243,1.0,0.0,4.7328298195970016,1.0
ENSG00000237373,BRWD1-IT1,0.001364705882352941,-0.600915344468703,0.7893398602148434,0.0031854130052724077,1.2766688574027256,0.9292806884044648,0.003244573730140971,1.310329740615022,0.8949754603201812,0.0,1.9887390388749804,1.0,0.0,4.317792320318158,1.0
ENSG00000255568,BRWD1-AS2,0.009552941176470587,2.984047156252453,0.08513392898348504,0.0,-1.1383686418761174,0.7935095413366263,0.0,-1.1047077586638228,0.7671735746595035,0.0,0.9887390388749804,1.0,0.0,3.3177923203181567,1.0
ENSG00000205581,HMGN1,0.8201882352941176,-1.277188751479043,0.003749319200196716,1.6118189806678385,0.2606335071653965,0.8367373865759201,2.2712016110986792,0.9562454525680406,0.09437650524922807,2.3045582896329164,0.7671275079721518,0.6956333913732823,2.2848484848484847,0.6703338938632367,1.0
ENSG00000182093,GET1,0.08461176470588234,0.10334608462479755,0.9618684019773087,0.09874780316344464,0.3858979271574845,0.8176529458382608,0.051913179682255534,-0.717684635554575,0.7299215878939158,0.11698265429608712,0.6668109439876178,1.0,0.0,-0.5890982752903615,1.0
ENSG00000157578,LCA5L,0.0,-1.015952843747547,0.6909119679096908,0.0031854130052724077,2.8616313581238817,0.6164831273853919,0.0,0.8952922413361772,1.0,0.0,2.9887390388749804,1.0,0.0,5.317792320318158,1.0
ENSG00000185437,SH3BGR,0.0,-3.600915344468703,0.011781260394795516,0.015927065026362038,1.639238936787434,0.4337629090992152,0.012978294920563883,1.2172203362235399,0.7478050121549487,0.023396530859217425,2.251773444708774,0.7442093133346551,0.0,2.7328298195970007,1.0
ENSG00000182240,BACE2,0.001364705882352941,-4.3378809386349095,6.08944842762057e-06,0.0031854130052724077,-2.46029673676348,0.15294320216422533,0.003244573730140971,-2.4266358535511845,0.133173872723214,0.43283582089552236,7.236666552318566,4.27674710402103e-15,0.0,0.960240315700073,1.0
ENSG00000183844,FAM3B,0.001364705882352941,0.9840471562524531,1.0,0.0,0.8616313581238817,1.0,0.0,0.8952922413361772,1.0,0.0,2.9887390388749804,1.0,0.0,5.317792320318158,1.0
ENSG00000183486,MX2,0.3070588235294117,0.49134316338328565,0.4845261298006753,0.18793936731107205,-0.5757739541834157,0.7525146292959037,0.21414186618930406,-0.3515015234904051,0.9656565698234251,0.3626462283178701,0.5252146656037999,1.0,0.11717171717171716,-0.6746740069964356,1.0
ENSG00000157601,MX1,0.18969411764705882,-0.47163232752373685,0.5128989927894505,0.2803163444639719,0.4125522854844994,0.7410525861904901,0.1881852763481763,-0.3148218502218336,0.9806266278898466,0.44453408632513103,1.0793844033149809,0.5937773575172951,0.4101010101010101,0.977942317433532,1.0
ENSG00000141956,PRDM15,0.0232,-0.3695897983622478,0.6970579944427926,0.025483304042179262,0.031556359566194736,1.0,0.019467442380845825,-0.38481567785655724,0.979183263311739,0.0935861234368697,2.1586640403172925,0.22542187046875817,0.0,0.9958642254307941,1.0
ENSG00000227698,AP001619.1,0.0,-1.015952843747547,0.6909119679096908,0.0,0.8616313581238817,1.0,0.003244573730140971,2.895292241336178,0.5601710947182696,0.0,2.9887390388749804,1.0,0.0,5.317792320318158,1.0
ENSG00000157617,C2CD2,0.02592941176470588,0.605535532998724,0.6849981153335185,0.022297891036906856,0.21777516834915733,1.0,0.006489147460281942,-1.4266358535511845,0.5355971379836578,0.023396530859217425,0.6668109439876178,1.0,0.05858585858585858,2.363596009931282,1.0
ENSG00000173276,ZBTB21,0.043670588235294114,-0.10084174133405988,0.9887822864576559,0.06052284710017575,0.5985969522900891,0.7313643719445612,0.035690311031550674,-0.3271001800002695,1.0,0.04679306171843485,0.33338721026242535,1.0,0.0,0.2517031298603847,1.0
ENSG00000237232,ZNF295-AS1,0.0,-1.015952843747547,0.6909119679096908,0.0,0.8616313581238817,1.0,0.003244573730140971,2.895292241336178,0.5601710947182696,0.0,2.9887390388749804,1.0,0.0,5.317792320318158,1.0
ENSG00000177398,UMODL1,0.0,-2.015952843747547,0.34357518732341874,0.0,-0.1383686418761183,1.0,0.0,-0.10470775866382276,1.0,0.0,1.9887390388749804,1.0,0.17575757575757575,8.317792320318159,0.0015104638110932367
ENSG00000184385,UMODL1-AS1,0.008188235294117647,2.7914020783100577,0.13813329911424868,0.0,-0.945723563933722,0.7935095413366263,0.0,-0.9120626807214265,0.979183263311739,0.0,1.1813841168173767,1.0,0.0,3.510437398260553,1.0
ENSG00000160179,ABCG1,0.017741176470588232,-1.9090376398310345,0.004381813697884676,0.038224956063268895,-0.16584937829822444,1.0,0.09084806444394718,1.5438198708348003,0.05285095384991446,0.12868091972569584,1.8188140374326678,0.33013314448054293,0.0,0.2954245072897024,1.0
ENSG00000160183,TMPRSS3,0.0,-1.600915344468703,0.5188068174234358,0.0063708260105448155,3.4465938588450378,0.2725335889259953,0.0,0.31032974061502117,1.0,0.0,2.4037765381538243,1.0,0.0,4.7328298195970016,1.0
ENSG00000160185,UBASH3A,0.001364705882352941,-5.31973359192465,3.6282080031664017e-11,0.14334358523725835,2.2559102972359293,0.00044590190359319675,0.10382635936451107,1.354723859973475,0.08619218275443398,0.0,-2.3331890560123822,0.7774602807091354,0.05858585858585858,1.0140115721410536,1.0
ENSG00000160188,RSPH1,0.001364705882352941,0.9840471562524531,1.0,0.0,0.8616313581238817,1.0,0.0,0.8952922413361772,1.0,0.0,2.9887390388749804,1.0,0.0,5.317792320318158,1.0
ENSG00000160190,SLC37A1,0.035482352941176465,-1.6361047729310028,0.00490774542784596,0.14652899824253077,1.4389402863016034,0.039090483028001395,0.06813604833296039,-0.10470775866382231,1.0,0.16377571601452195,1.3257740261525508,0.5470168431925464,0.05858585858585858,0.5629048181546885,1.0
ENSG00000160191,PDE9A,0.0,-4.015952843747547,0.002017311903072109,0.0031854130052724077,-1.0452592374846361,0.8176529458382608,0.04542403222197359,4.802182836944696,4.635701663319243e-05,0.0,-0.01126096112501962,1.0,0.0,2.3177923203181567,1.0
ENSG00000160193,WDR4,0.0232,-0.9753108592502011,0.22196071429078518,0.04459578207381371,0.5205944402888152,0.7935095413366263,0.022712016110986794,-0.5965608549934966,0.8376411578805607,0.14037918515530454,2.3672506621287095,0.07799673648708352,0.05858585858585858,1.6453669783466616,1.0
ENSG00000160194,NDUFV3,0.3725647058823529,0.7157570249671643,0.19148843124024834,0.21342267135325133,-0.5861811772465813,0.7313643719445612,0.23685388230029086,-0.4070070468022522,0.8949754603201812,0.21056877773295682,-0.47757896534755684,1.0,0.3515151515151515,0.37025974021229247,1.0
ENSG00000233056,ERVH48-1,0.001364705882352941,-0.600915344468703,0.8104111536825495,0.0,-0.1383686418761183,1.0,0.006489147460281942,2.480254742057334,0.526788100605003,0.0,1.9887390388749804,1.0,0.0,4.317792320318158,1.0
ENSG00000160199,PKNOX1,0.06414117647058823,-0.13143006116748301,0.924132775400672,0.07644991212653779,0.2766688574027265,0.9852565331032264,0.0778697695233833,0.3103297406150216,0.907147364517917,0.035094796288826134,-0.5962234618461757,1.0,0.0,-0.3115642997614527,1.0
ENSG00000160201,U2AF1,0.10508235294117646,0.8771319523359407,0.18763376263209808,0.03503954305799649,-1.30829364331843,0.2725335889259953,0.06489147460281941,-0.34174695596467153,0.9804244212265306,0.11698265429608712,0.6799863327353513,1.0,0.0,-0.5770254429897865,1.0
ENSG00000286549,AP001631.2,0.001364705882352941,0.9840471562524531,1.0,0.0,0.8616313581238817,1.0,0.0,0.8952922413361772,1.0,0.0,2.9887390388749804,1.0,0.0,5.317792320318158,1.0
ENSG00000237989,LINC01679,0.001364705882352941,-0.015952843747546908,1.0,0.0,0.2766688574027256,1.0,0.003244573730140971,1.8952922413361781,0.7671735746595035,0.0,2.4037765381538243,1.0,0.0,4.7328298195970016,1.0
ENSG00000142178,SIK1,0.004094117647058824,-0.8233077658051506,0.6510098236996488,0.009556239015817224,1.054276436066278,0.8367373865759201,0.003244573730140971,-0.274632760106134,1.0,0.023396530859217425,2.5737015395961365,0.6467409798141899,0.0,2.995864225430794,1.0
ENSG00000160207,HSF2BP,0.0,-1.015952843747547,0.6909119679096908,0.0031854130052724077,2.8616313581238817,0.6164831273853919,0.0,0.8952922413361772,1.0,0.0,2.9887390388749804,1.0,0.0,5.317792320318158,1.0
ENSG00000160208,RRP1B,0.10781176470588234,-1.1858778451898595,0.01835271404284848,0.30261423550087874,1.089041854226955,0.0963603623578649,0.21738643991944503,0.39779258186536115,0.7478050121549487,0.17547398144413068,0.058001701312094145,1.0,0.11717171717171716,-0.10286972815456519,1.0
ENSG00000160209,PDXK,0.48992941176470584,1.6179192574545556,0.00031962412955703303,0.1656414762741652,-1.1349620404328682,0.2198169410889048,0.16871783396733048,-1.1013011572205729,0.2139169182919052,0.0935861234368697,-1.7086146993923692,0.8930745502117097,0.17575757575757575,-0.5648507290436844,1.0
ENSG00000160213,CSTB,1.7181647058823528,0.7382907418504947,0.13992341950327072,1.1467486818980668,-0.3272622354105721,0.9852565331032264,0.9441709554710225,-0.6588760608439799,0.5601710947182696,0.8188785800726098,-0.7803770788949322,1.0,1.4646464646464645,0.06621887356976264,1.0
ENSG00000160214,RRP1,0.05731764705882352,-0.8934688372225521,0.1545575598728581,0.10830404217926187,0.547970879220121,0.6831250370453641,0.12329380174535688,0.805655028851501,0.3570549739622578,0.05849132714804356,-0.28427945553143585,1.0,0.05858585858585858,0.4109017247096385,1.0
ENSG00000215458,AATBC,0.09007058823529411,4.465173845989069,2.3590350520548393e-09,0.0,-4.2468930986542865,0.0010419351908541692,0.0,-4.213232215441992,0.0013435014291289812,0.0,-2.1197854179031888,0.7774602807091354,0.11717171717171716,1.8366656305815408,1.0
ENSG00000160216,AGPAT3,0.3016,1.3355195267538307,0.0058385608359857585,0.14015817223198596,-0.690909664904896,0.6170876479481612,0.10707093309465203,-1.1205327258255044,0.22323139267156558,0.0935861234368697,-1.0701546501785884,1.0,0.05858585858585858,-0.9443025250520223,1.0
ENSG00000160218,TRAPPC10,0.11872941176470587,-0.4513389884181933,0.5291256745558887,0.21342267135325133,0.8301531266507145,0.29262659731119184,0.08435891698366524,-0.8416733528300284,0.5355971379836578,0.23396530859217424,0.8418976505457088,0.7909925108520925,0.29292929292929293,1.251703129860385,1.0
ENSG00000241945,PWP2,0.004094117647058824,-1.4753844623848442,0.2252410140816859,0.012741652021089631,0.8616313581238826,0.7935095413366263,0.016222868650704853,1.310329740615022,0.5601710947182696,0.0,0.18138411681737665,1.0,0.05858585858585858,3.617352602177065,1.0
ENSG00000160221,GATD3A,0.07505882352941176,-0.20859792168994273,0.8034599820885031,0.10193321616871705,0.46308198163360803,0.7843223262999721,0.0778697695233833,-0.030707177220045345,1.0,0.08188785800726098,0.18138411681737665,1.0,0.0,-0.5770254429897865,1.0
ENSG00000225331,LINC01678,0.036847058823529406,0.6214770768677456,0.5748592768548186,0.015927065026362038,-0.875334236042324,0.7115374582104047,0.009733721190422913,-1.4970251814425817,0.3570549739622578,0.10528438886647841,2.1407421323200304,0.22542187046875817,0.0,0.825939223988482,1.0
ENSG00000285413,AP001056.2,0.002729411764705882,1.5690096569736092,0.6909119679096908,0.0,0.2766688574027256,1.0,0.0,0.31032974061502117,1.0,0.0,2.4037765381538243,1.0,0.0,4.7328298195970016,1.0
ENSG00000237604,AP001056.1,0.001364705882352941,-1.3378809386349095,0.5128989927894505,0.0,-0.7233311425972735,1.0,0.006489147460281942,1.4802547420573342,0.6978064888032189,0.023396530859217425,3.5737015395961365,0.520971122449537,0.0,3.7328298195970007,1.0
ENSG00000232124,AP001057.1,0.0,-3.015952843747547,0.057696615443025186,0.0,-1.1383686418761174,0.8176529458382608,0.003244573730140971,0.0879373192785744,1.0,0.07018959257765227,5.796093960932584,0.0006196527961552532,0.0,3.3177923203181567,1.0
ENSG00000160223,ICOSLG,0.013647058823529411,-1.600915344468703,0.051519919308728436,0.0031854130052724077,-2.530686064654878,0.11791712325951224,0.016222868650704853,-0.767672771386251,0.7959989328980813,0.3041549011698265,4.6561636997881095,9.036104002722174e-08,0.0,0.8915275656160588,1.0
ENSG00000278158,AP001059.3,0.0,-4.659809033522271,6.59680863005887e-05,0.0,-2.7822248316508427,0.15679936012394685,0.009733721190422913,-0.5641393773011192,1.0,0.24566357402178296,6.448170657512277,3.936268278111271e-10,0.0,1.6739361305434324,1.0
ENSG00000275799,AP001059.2,0.001364705882352941,-3.970149154134422,0.00010173524244084283,0.0,-3.1383686418761174,0.0963603623578649,0.019467442380845825,0.002207445252689233,1.0,0.2807583703106091,5.632595228649705,8.021074751062294e-09,0.0,1.3177923203181567,1.0
ENSG00000142182,DNMT3L,0.0,-1.015952843747547,0.6909119679096908,0.0,0.8616313581238817,1.0,0.0,0.8952922413361772,1.0,0.011698265429608713,4.98873903887498,0.5470168431925464,0.0,5.317792320318158,1.0
ENSG00000232010,AP001059.1,0.001364705882352941,-0.600915344468703,0.8034599820885031,0.0,-0.1383686418761183,1.0,0.0,-0.10470775866382276,1.0,0.023396530859217425,4.5737015395961365,0.3356135085672144,0.0,4.317792320318158,1.0
ENSG00000160224,AIRE,0.0,-3.015952843747547,0.0792741700942754,0.0031854130052724077,0.05427643606627797,1.0,0.016222868650704853,2.895292241336178,0.11633797201063704,0.011698265429608713,2.1813841168173767,1.0,0.0,3.3177923203181567,1.0
ENSG00000141959,PFKL,0.4448941176470588,0.19253573891865328,0.7805455688117633,0.3312829525483304,-0.4042627018491518,0.89680335710206,0.38934884761691646,-0.11953517634146138,1.0,0.6317063331988705,0.6537547911621717,0.8544269984376065,0.23434343434343433,-0.6010709169564374,1.0
ENSG00000241728,AP001062.3,0.001364705882352941,-1.015952843747547,0.6909119679096908,0.0,-0.46029673676348004,1.0,0.0,-0.4266358535511854,1.0,0.035094796288826134,4.98873903887498,0.12107706349960075,0.0,3.995864225430794,1.0
ENSG00000160226,CFAP410,0.061411764705882346,-1.337880938634909,0.014358020771167577,0.13378734622144114,0.4052530634641389,0.7935095413366263,0.20116357126874018,1.257862320720886,0.05285095384991446,0.10528438886647841,0.07226239443726401,1.0,0.05858585858585858,0.0049093650338014605,1.0
ENSG00000184441,AP001062.1,0.009552941176470587,-0.18587784518985906,0.9457868391952111,0.0,-2.1383686418761174,0.36257769773017495,0.022712016110986794,1.725367239893866,0.19977116528639297,0.011698265429608713,1.0818484432664617,1.0,0.0,2.3177923203181567,1.0
ENSG00000260256,AP001063.1,0.001364705882352941,0.9840471562524531,1.0,0.0,0.8616313581238817,1.0,0.0,0.8952922413361772,1.0,0.0,2.9887390388749804,1.0,0.0,5.317792320318158,1.0
ENSG00000142185,TRPM2,0.08461176470588234,2.96132707975237,6.4336032937521234e-06,0.009556239015817224,-2.2044578323338904,0.06081849729374829,0.009733721190422913,-2.170796949121594,0.06576936920454017,0.011698265429608713,-1.1197854179031888,1.0,0.0,0.18850930337319038,1.0
ENSG00000160233,LRRC3,0.006823529411764706,1.5690096569736092,0.5128989927894505,0.0,-0.945723563933722,1.0,0.0,-0.9120626807214265,0.979183263311739,0.011698265429608713,2.4037765381538243,1.0,0.0,3.510437398260553,1.0
ENSG00000274225,AP001065.3,0.005458823529411764,2.3059752511398157,0.3562903520809164,0.0,-0.46029673676348004,0.9852565331032264,0.0,-0.4266358535511854,0.9656565698234251,0.0,1.6668109439876186,1.0,0.0,3.995864225430794,1.0
ENSG00000184787,UBE2G2,0.39712941176470584,-0.0060373748824640305,1.0,0.4013620386643234,0.020593309809989968,1.0,0.43477287983889007,0.16797681720369084,0.9656565698234251,0.2807583703106091,-0.48893828869032685,1.0,0.29292929292929293,-0.2671701804029991,1.0
ENSG00000236519,LINC01424,0.0,-1.015952843747547,0.6909119679096908,0.0,0.8616313581238817,1.0,0.003244573730140971,2.895292241336178,0.5601710947182696,0.0,2.9887390388749804,1.0,0.0,5.317792320318158,1.0
ENSG00000184900,SUMO3,0.5854588235294117,0.12861366085572146,0.8629951626960551,0.5829305799648506,0.07458053252136698,1.0,0.5191317968225553,-0.13573465428444675,1.0,0.44453408632513103,-0.33318905601238225,1.0,0.4101010101010101,-0.34576578389911605,1.0
ENSG00000183255,PTTG1IP,0.4230588235294117,1.1150708068783735,0.019752688855767593,0.2452768014059754,-0.4037132083971122,0.89680335710206,0.16222868650704853,-1.0833341078712553,0.22323139267156558,0.15207745058491326,-0.9819831686027736,1.0,0.05858585858585858,-1.499191302937224,1.0
ENSG00000160255,ITGB2,5.0616941176470585,1.0067795777763973,0.02630670725941049,3.6441124780316345,-0.07757057801835265,1.0,1.781270977847393,-1.2850871177433008,0.09310496819901976,1.052843888664784,-1.9141826545305924,0.7244032255743283,2.4606060606060605,-0.6793215014982383,1.0
ENSG00000227039,ITGB2-AS1,0.17331764705882352,-0.1139849267080737,0.9157129397685951,0.23572056239015818,0.5205944402888152,0.6164831273853919,0.12653837547549784,-0.5965608549934971,0.748823422926089,0.23396530859217424,0.45031912409085395,1.0,0.17575757575757575,0.2898863237482723,1.0
ENSG00000273027,AL844908.2,0.0,-1.015952843747547,0.6909119679096908,0.0,0.8616313581238817,1.0,0.0,0.8952922413361772,1.0,0.011698265429608713,4.98873903887498,0.5470168431925464,0.0,5.317792320318158,1.0
ENSG00000183250,LINC01547,0.0,-2.015952843747547,0.36086696966471266,0.0,-0.1383686418761183,1.0,0.009733721190422913,3.895292241336178,0.09437650524922807,0.0,1.9887390388749804,1.0,0.0,4.317792320318158,1.0
ENSG00000272825,AL844908.1,0.07369411764705881,1.677944028526774,0.012778342930730057,0.0063708260105448155,-2.6619305979331305,0.03031052765621537,0.016222868650704853,-1.5641393773011192,0.2139169182919052,0.10528438886647841,1.3564708233754676,0.5937773575172951,0.0,0.16804520081347452,1.0
ENSG00000160256,FAM207A,0.11463529411764704,-0.2789872495813408,0.6909119679096908,0.11786028119507909,-0.10960964889469338,1.0,0.14600581785634367,0.27930284499439706,0.8949754603201812,0.16377571601452195,0.46936487978140073,1.0,0.29292929292929293,1.4029089339561078,1.0
ENSG00000276529,AP001505.1,0.01228235294117647,-0.7814875901105234,0.5128989927894505,0.0063708260105448155,-1.1383686418761174,0.6164831273853919,0.029201163571268736,1.1297574949732008,0.4951068380983524,0.035094796288826134,1.4651770828179673,0.8544269984376065,0.11717171717171716,3.3177923203181567,1.0
ENSG00000197381,ADARB1,0.013647058823529411,-3.350937091460356,5.020847561065619e-08,0.09874780316344464,0.3697782617942078,0.8479158686169799,0.1330275229357798,0.9656815692275758,0.2528825454275127,0.44453408632513103,2.8991018263903037,0.0006672644955243521,0.0,-0.6010709169564379,1.0
ENSG00000186866,POFUT2,0.04094117647058823,-0.4880212880627699,0.6119732617911402,0.07007908611599298,0.7127679722093996,0.6164831273853919,0.03893488476169165,-0.3350053780856159,1.0,0.0935861234368697,1.1362962272888382,0.6956333913732823,0.0,0.12796776143814004,1.0
ENSG00000223768,LINC00205,0.021835294117647057,0.90158499606048,0.49299638143120145,0.0,-2.7822248316508427,0.1163967964348816,0.025956589841127767,0.9777544015281512,0.5601710947182696,0.0,-0.655117150899744,1.0,0.0,1.6739361305434324,1.0
ENSG00000182871,COL18A1,0.015011764705882351,-1.7529184379137535,0.016734420250450726,0.015927065026362038,-1.0769680972119744,0.6164831273853919,0.110315506824793,2.937112417030805,4.307534705682666e-05,0.0,-1.6836863030965148,1.0,0.0,0.6453669783466616,1.0
ENSG00000173638,SLC19A1,0.12145882352941176,2.569009656973609,6.3602632035721576e-06,0.0063708260105448155,-3.225831483126457,0.0016784455840126076,0.029201163571268736,-1.352635272107408,0.2139169182919052,0.023396530859217425,-1.0987238023753587,1.0,0.05858585858585858,0.6312917931349387,1.0
ENSG00000233922,LINC01694,0.002729411764705882,-0.43099034302639083,0.8277393190499196,0.0,-0.7233311425972735,0.9852565331032264,0.0,-0.6896702593849788,0.9656565698234251,0.0,1.4037765381538243,1.0,0.17575757575757575,6.7328298195970016,0.009285473577412703
ENSG00000183570,PCBP3,0.001364705882352941,-2.475384462384844,0.05636448581708148,0.0063708260105448155,0.12466576395767603,1.0,0.019467442380845825,2.117684662672626,0.15931542748295824,0.023396530859217425,2.251773444708774,0.7433744839043285,0.0,2.7328298195970007,1.0
ENSG00000275139,AL133492.1,0.0,-2.015952843747547,0.4092539404202526,0.0,-0.1383686418761183,1.0,0.009733721190422913,3.895292241336178,0.14810173827816442,0.0,1.9887390388749804,1.0,0.0,4.317792320318158,1.0
ENSG00000205424,AL592528.1,0.0,-1.015952843747547,0.6909119679096908,0.0031854130052724077,2.8616313581238817,0.6164831273853919,0.0,0.8952922413361772,1.0,0.0,2.9887390388749804,1.0,0.0,5.317792320318158,1.0
ENSG00000286886,AJ011931.2,0.0,-1.015952843747547,0.6909119679096908,0.0031854130052724077,2.8616313581238817,0.6164831273853919,0.0,0.8952922413361772,1.0,0.0,2.9887390388749804,1.0,0.0,5.317792320318158,1.0
ENSG00000142156,COL6A1,0.0,-3.015952843747547,0.05636448581708148,0.012741652021089631,2.1835594530112443,0.29262659731119184,0.009733721190422913,1.5733641464488155,0.5601710947182696,0.0,0.9887390388749804,1.0,0.0,3.3177923203181567,1.0
ENSG00000142173,COL6A2,0.001364705882352941,-6.049375845284997,4.799731944182873e-13,0.38543497363796136,5.332937077049472,2.8507192529025626e-17,0.022712016110986794,-2.070492043325909,0.0791321419841845,0.023396530859217425,-1.448666273432318,1.0,0.0,-0.7266017990402966,1.0
ENSG00000160284,SPATC1L,0.04230588235294117,-1.0603469631060003,0.09518195988458576,0.10193321616871705,0.883657664453882,0.3488731816883661,0.09084806444394718,0.6447487796855804,0.5601710947182696,0.05849132714804356,0.0501395835391234,1.0,0.0,-0.28212052186897063,1.0
ENSG00000160285,LSS,0.019105882352941174,-1.1534563674974816,0.13813329911424868,0.0828207381370826,2.2242014375085906,0.002091673117312319,0.016222868650704853,-0.9120626807214256,0.6539440965921658,0.011698265429608713,-0.5348229171820327,1.0,0.0,0.7632034686405191,1.0
ENSG00000215424,MCM3AP-AS1,0.006823529411764706,-2.1314300611674826,0.01917377778083703,0.012741652021089631,-0.5713280491522239,0.9852565331032264,0.06813604833296039,3.0327957650861124,0.0005941544476440776,0.0,-0.9654572715118945,1.0,0.0,1.3635960099312818,1.0
ENSG00000160294,MCM3AP,0.12691764705882352,0.4301115511519211,0.5748592768548186,0.06689367311072057,-0.8184883756376138,0.6164831273853919,0.110315506824793,0.02457525828114404,1.0,0.12868091972569584,0.33529680027105746,1.0,0.11717171717171716,0.5808267261519506,1.0
ENSG00000239415,AP001469.3,0.010917647058823528,-0.43099034302639083,0.7773915440055433,0.025483304042179262,1.4465938588450387,0.494387500963247,0.006489147460281942,-0.689670259384978,0.9902297548424551,0.011698265429608713,0.7408115254313952,1.0,0.0,1.9958642254307941,1.0
ENSG00000182362,YBEY,0.08324705882352941,-0.5047000292093999,0.5128989927894505,0.16882688927943762,1.046663251956403,0.15294320216422533,0.05840232714253747,-0.879148058248691,0.5355971379836578,0.16377571601452195,0.8295404440257261,0.8544269984376065,0.05858585858585858,0.11811997548179276,1.0
ENSG00000160298,C21orf58,0.006823529411764706,-2.1314300611674826,0.023115889401856625,0.0,-3.092564952262993,0.1163967964348816,0.0778697695233833,3.7317935090532988,4.498282751487933e-05,0.011698265429608713,0.08184844326646168,1.0,0.0,1.3635960099312818,1.0
ENSG00000160299,PCNT,0.08188235294117646,-0.015952843747546908,1.0,0.11786028119507909,0.717241448788708,0.5359481559205407,0.06164690087267844,-0.45520500574795575,0.8949754603201812,0.035094796288826134,-0.8939040104868607,1.0,0.05858585858585858,0.4109017247096385,1.0
ENSG00000286224,AP000471.1,0.001364705882352941,0.9840471562524531,1.0,0.0,0.8616313581238817,1.0,0.0,0.8952922413361772,1.0,0.0,2.9887390388749804,1.0,0.0,5.317792320318158,1.0
ENSG00000160305,DIP2A,0.1555764705882353,-1.0833521290331334,0.03294225249506113,0.5606326889279438,1.8454211309426234,0.00044590190359319675,0.18494070261803533,-0.46589528399841185,0.8376411578805607,0.035094796288826134,-2.470692579762317,0.5937773575172951,0.23434343434343433,0.18439319490095873,1.0
ENSG00000223692,DIP2A-IT1,0.001364705882352941,-0.600915344468703,0.7893398602148434,0.0063708260105448155,2.4465938588450378,0.5116587819963642,0.0,-0.10470775866382276,1.0,0.0,1.9887390388749804,1.0,0.0,4.317792320318158,1.0
ENSG00000160307,S100B,0.010917647058823528,-5.163440456070104,4.799731944182873e-13,0.7708699472759227,3.3770529255919617,1.788381262845158e-08,0.24658760349071376,0.1905352280803072,0.9656565698234251,0.0,-4.364407786623103,0.5937773575172951,0.0,-2.0353545051799258,1.0
ENSG00000160310,PRMT2,0.36983529411764704,-1.6026822706428911,0.00023890730501463408,1.3060193321616873,1.1394844786692218,0.043486592549347315,1.125867084358917,0.8049060048790724,0.2088473340338453,0.5147236789027834,-0.5473138613652294,1.0,0.8787878787878787,0.25035795956163504,1.0
ENSG00000198918,RPL39,0.0,-1.015952843747547,0.6909119679096908,0.0031854130052724077,2.8616313581238817,0.6164831273853919,0.0,0.8952922413361772,1.0,0.0,2.9887390388749804,1.0,0.0,5.317792320318158,1.0
