Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000205929,C21orf62,0.009541715628672152,-1.8773426594886455,0.018743581289413114,0.01503837378137316,-0.613755243919134,0.7988344967570316,0.06851935193519353,2.458061132974624,0.0019239434547435729,0.023567655424624134,0.4972823697586968,1.0
ENSG00000184221,OLIG1,0.11586368977673327,4.406903090341024,1.9810640819789505e-10,0.009023024268823895,-2.6707861889555127,0.00842812560503831,0.0,-4.570213321020552,0.0003382520452470467,0.0,-2.4759507206785174,0.7323639274054788
ENSG00000159110,IFNAR2,0.2998824911868391,-0.0062461645708153934,1.0,0.3248288736776602,0.152975483716294,0.9837518027538249,0.30996849684968497,0.06421785596490381,1.0,0.176757415684681,-0.7281377442753187,1.0
ENSG00000223799,IL10RB-DT,0.07905992949471212,2.40384976636347,0.00016280809651957168,0.009023024268823895,-2.2889155536118686,0.0368295358792199,0.019576957695769576,-1.2644048914964658,0.3689913528825657,0.011783827712312067,-1.0876801309624593,1.0
ENSG00000243646,IL10RB,0.5984018801410107,1.3869586178166613,0.0024080998176071893,0.1985065339141257,-1.2525737065481477,0.10244284232979929,0.22513501350135015,-1.0312860635669605,0.2678184783408853,0.353514831369362,-0.21343912515698205,1.0
ENSG00000142166,IFNAR1,0.3257814336075206,-0.06666737913942988,0.9887311566239362,0.2255756067205974,-0.6830944479930474,0.6138772142059038,0.40459045904590457,0.36747865661218215,0.7733049082337926,0.5656237301909792,0.8364154248677304,0.7291069011237726
ENSG00000159128,IFNGR2,0.9010105757931846,2.103398229002559,1.5553111533224988e-06,0.06917651939431653,-3.2852677765967235,3.1601866002389136e-06,0.19903240324032404,-1.6948724313449164,0.028028819666851834,0.7895164567249084,0.5442137312829822,0.9608501544097778
ENSG00000142188,TMEM50B,0.1676615746180964,-0.6576223912422785,0.256616169990324,0.20452188342667496,-0.09019328786212055,1.0,0.34912241224122414,0.9530484800284313,0.14917636092825748,0.20032507110930514,-0.05429396246791196,1.0
ENSG00000177692,DNAJC28,0.00408930669800235,0.9806383356389263,0.7889984979960034,0.0,-0.5664495291407761,0.9594377926601318,0.0032628262826282627,0.9055201099458454,1.0,0.0,1.6778546154005172,1.0
ENSG00000159131,GART,0.10904817861339602,-0.5124016756411902,0.48416047636888193,0.14737606305745696,0.21942566550637554,0.9550661440288363,0.15335283528352836,0.2908102658306375,0.8564261197224792,0.20032507110930514,0.7021021616471956,0.9233246365144698
ENSG00000159140,SON,1.2704112808460637,-0.5001421266749502,0.39840015375855814,1.894835096453018,0.40951633427421397,0.6373497982178742,1.6901440144014401,0.18027700080418074,0.959072129587605,1.802925639983746,0.24350800124744687,1.0
ENSG00000159147,DONSON,0.021809635722679202,-0.6323385412518263,0.5659831418837267,0.012030699025098528,-1.1705208528096378,0.5680724586075763,0.061993699369937,1.7038862487761945,0.052957277828601,0.023567655424624134,0.26281711612167413,1.0
ENSG00000205758,CRYZL1,0.14039952996474736,-0.49883103623491554,0.48416047636888193,0.18346816013275255,0.16278041624582373,1.0,0.1761926192619262,0.08696698128337754,1.0,0.34173100365704995,1.1318862462952255,0.5691116461318511
ENSG00000205726,ITSN1,0.06679200940070507,5.624494525413651,3.255137723323514e-09,0.0,-3.8883776240281387,0.004115821722620408,0.0,-3.738336079828879,0.00646693749771577,0.0,-1.6440734794868446,1.0
