Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value
ENSG00000142168,SOD1,0.5770652914274594,-1.3862131154745239,0.0017732140665399471,1.1894736842105262,0.19712155085507405,1.0,1.66576482830385,0.764036943877386,0.6153805402226081,1.397331356560415,0.43092525466022785,1.0,1.8959484346224675,0.936426379328222,0.4785216779333798,1.3136386016740522,0.3270911919774233,1.0,1.4158823529411764,0.43583468902509676,1.0,1.932082794307891,0.9039326793266254,1.0,1.681159420289855,0.5675633116158951,1.0,0.0,-1.0036984989967666,1.0
ENSG00000273271,AP000254.2,0.014109175829522235,0.9534341457680533,0.5299291477141359,0.015789473684210527,1.0309804296027316,1.0,0.006035379812695109,0.048325851801351405,1.0,0.0,-0.1399954742799583,1.0,0.0,-0.43000117572599983,1.0,0.01427868045297883,1.3818836648178028,1.0,0.0,0.5532922705732739,1.0,0.0,0.6933409216248307,1.0,0.0,3.979780291832361,1.0,0.0,5.585952647518019,1.0
ENSG00000156304,SCAF4,0.18765203853264573,-0.14034800055256325,0.9544571383676582,0.15263157894736842,-0.38405706967611186,1.0,0.22934443288241413,0.2690751123213464,1.0,0.07524091919940697,-1.279546826678752,1.0,0.08901166359729895,-1.0946908689178905,1.0,0.5140324963072379,1.5152340513609612,0.6507605964632548,0.35823529411764704,0.9466346987527985,0.979669263536448,0.20633893919793012,0.15936234962247964,1.0,0.6304347826086957,1.8199089550539707,1.0,0.0,1.41102696501734,1.0
ENSG00000273091,AP000255.1,0.0014109175829522234,1.078965027851913,0.7568060024606357,0.0,1.7314201477438234,1.0,0.0,1.9552164474098692,1.0,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.0,3.2887742604263215,1.0,0.0,3.553292270573274,1.0,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000159055,MIS18A,0.03668385715675781,-0.2536103112349588,0.8955533323756446,0.03684210526315789,0.0034996931806245968,1.0,0.006035379812695109,-1.9274266019519715,0.6153805402226081,0.11823573017049666,1.8302571823259894,0.39338557670629215,0.03560466543891958,0.08457199710375818,1.0,0.07139340226489414,1.0923770476228176,1.0,0.06823529411764705,1.0678654434030315,1.0,0.01875808538163001,-0.18930212773700994,1.0,0.0,2.072889696223842,1.0,0.0,3.6790620519095003,1.0
ENSG00000227256,MIS18A-AS1,0.0,-0.921034972148087,1.0,0.0,1.7314201477438234,1.0,0.006035379812695109,3.955216447409869,0.6153805402226081,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.0,3.2887742604263215,1.0,0.0,3.553292270573274,1.0,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000142207,URB1,0.03245110440790114,-0.1434273934845356,1.0,0.04736842105263158,0.6610308198524262,1.0,0.018106139438085325,-0.6297460533112869,1.0,0.07524091919940697,1.400572907082744,1.0,0.026703499079189685,-0.014963676447155905,1.0,0.02855736090595766,0.2590269170322692,1.0,0.03411764705882352,0.5235449271792216,1.0,0.01875808538163001,0.04948473185010638,1.0,0.0,2.3073549498608648,1.0,0.0,3.913527305546523,1.0
ENSG00000256073,URB1-AS1,0.02680743407609225,0.593538200681671,0.694350609656311,0.015789473684210527,-0.17547044786469446,1.0,0.03621227887617065,1.0076838673040056,0.8528330666765214,0.021497405485544845,0.4907707160543229,1.0,0.0,-1.4743952950844532,1.0,0.01427868045297883,0.2887742604263215,1.0,0.0,-0.4911018487851795,1.0,0.0,-0.35105319773362265,1.0,0.21014492753623187,3.979780291832361,1.0,0.0,4.541558528159566,1.0
ENSG00000166979,EVA1C,0.007054587914761118,-2.545525837055881,0.0021314208892089658,0.010526315789473684,-1.0055454464223823,1.0,0.024141519250780435,0.02921702885364663,1.0,0.0,-1.532312897058718,1.0,0.01780233271945979,-0.16696676989220638,1.0,0.01427868045297883,-0.0687777441917623,1.0,0.0,-0.8390251522054868,1.0,0.4877102199223803,5.448228423788299,1.8243050258862605e-08,0.21014492753623187,3.622228287214277,1.0,0.0,4.193635224739259,1.0
ENSG00000242220,TCP10L,0.0014109175829522234,-0.9210349721480879,0.8849075172166627,0.0,0.4094920528564616,1.0,0.006035379812695109,1.9552164474098692,0.9273380106363017,0.0,1.53807643083268,1.0,0.0,1.2480707293866384,1.0,0.0,1.9668461655389597,1.0,0.0,2.231364175685912,1.0,0.03751617076326002,4.693340921624832,0.35431820747029513,0.0,5.657852196944998,1.0,0.0,7.264024552630657,1.0
ENSG00000159079,CFAP298,0.19047387369855018,-0.7760866362369878,0.1615261666936808,0.26842105263157895,0.06553765163910019,1.0,0.39229968782518204,0.6958298185912208,0.6817965607791775,0.24722016308376574,-0.03884875082305839,1.0,0.48956414978514423,1.0286255921005265,0.4785216779333798,0.28557360905957657,0.18523665631791086,1.0,0.3241176470588235,0.37537447837743065,1.0,0.1875808538163001,-0.3825028363586749,1.0,0.42028985507246375,0.9986887543824248,1.0,0.0,1.0123054600246966,1.0
ENSG00000159082,SYNJ1,0.0479711978203756,0.4533605426334102,0.7117200298771603,0.021052631578947368,-0.7795417715335553,1.0,0.006035379812695109,-1.9516741481986486,0.6153805402226081,0.07524091919940697,1.105117023556573,1.0,0.026703499079189685,-0.2879821708535717,1.0,0.02855736090595766,-0.008906288214364011,1.0,0.01705882352941176,-0.3535983250352448,1.0,0.15006468305304008,2.1353454685039446,0.4293976857891346,0.0,2.049042954269474,1.0,0.0,3.6552153099551323,1.0
ENSG00000238197,PAXBP1-AS1,0.03668385715675781,0.5119244351280186,0.6963791098070902,0.010526315789473684,-1.143048970172317,1.0,0.0724245577523413,1.5681933243006227,0.310646210228405,0.021497405485544845,-0.014464592196099524,1.0,0.008901166359729895,-0.9218542720556746,1.0,0.0,-1.2347876956306916,1.0,0.0,-0.9702696854837392,1.0,0.03751617076326002,0.8188718037086895,1.0,0.0,2.4562183357753478,1.0,0.0,4.062390691461006,1.0
ENSG00000159086,PAXBP1,0.15237909895884014,0.26218685190768287,0.7770330695639436,0.1631578947368421,0.2967919201070992,1.0,0.12070759625390218,-0.1760280858683827,1.0,0.08598962194217938,-0.584780316952854,1.0,0.10681399631675874,-0.3145239583060637,1.0,0.05711472181191532,-1.0331538344610411,1.0,0.17058823529411762,0.4128110470234434,1.0,0.1875808538163001,0.5528596980750007,1.0,0.0,0.30735494986086476,1.0,0.0,1.913527305546523,1.0
ENSG00000205930,C21orf62-AS1,0.007054587914761118,-2.465355488371898,0.0023303864210851974,0.05263157894736842,1.2839611707726029,0.5213954295663265,0.024141519250780435,0.10721954085491969,1.0,0.010748702742772422,-0.4253976931422061,1.0,0.08011049723756905,1.9377306087744866,0.3368823722382217,0.05711472181191532,1.4407773538713715,1.0,0.03411764705882352,0.8903272578508439,1.0,0.05627425614489003,1.4838875559958815,1.0,0.0,2.657852196944998,1.0,1.1153846153846154,5.300550428655771,0.6374624149918633
ENSG00000205929,C21orf62,0.009876423080665565,-1.7790159672756598,0.02872869848754081,0.015789473684210527,-0.31297397161462914,1.0,0.0663891779396462,1.8963227583563014,0.20244698247474008,0.04299481097108969,1.1819326206074035,1.0,0.03560466543891958,0.8919269191613628,1.0,0.01427868045297883,0.15949124348135513,1.0,0.01705882352941176,0.42400925362830755,1.0,0.07503234152652004,2.0152690165121934,0.9554429750459912,0.0,2.8098552903900478,1.0,0.0,4.416027646075706,1.0
ENSG00000184221,OLIG1,0.119927994550939,4.50522978255401,4.094895539011333e-11,0.0,-3.744313283222574,0.03960546713659941,0.0,-3.520516983556528,0.10616528248541907,0.0,-2.615728905246356,1.0,0.026703499079189685,-0.8562659304280977,1.0,0.0,-2.186959170540076,1.0,0.0,-1.9224411603931242,1.0,0.0,-1.782392509341567,1.0,0.0,1.5040468608659623,1.0,0.0,3.1102192165516205,1.0
ENSG00000159110,IFNAR2,0.3047581979176803,0.03961636037608707,1.0,0.3473684210526316,0.25447751794635853,1.0,0.2655567117585848,-0.17863929932492062,1.0,0.30096367679762787,0.034990937165930935,1.0,0.47176181706568443,0.732429289169388,0.740880342537678,0.07139340226489414,-1.8878144712970018,1.0,0.20470588235294115,-0.48436027090612455,1.0,0.24385510996119014,-0.23401377654340272,1.0,0.21014492753623187,0.20499323223118648,1.0,0.0,0.8078755179826604,1.0
ENSG00000223799,IL10RB-DT,0.07901138464532452,2.211415323875562,0.0003791199991864027,0.010526315789473684,-1.7497065419927926,0.4421791716828965,0.018106139438085325,-1.0891776719485842,0.8874785315151494,0.0,-2.2485199310581274,1.0,0.044505831798649476,0.15496132499515625,1.0,0.02855736090595766,-0.1923524293102945,1.0,0.0,-1.5552321862048952,1.0,0.0,-1.4151835351533384,1.0,0.0,1.8712558350541908,1.0,0.0,3.47742819073985,1.0
ENSG00000243646,IL10RB,0.6024618079205994,1.344698583286662,0.0030946396253411367,0.18947368421052632,-1.2114113289338084,0.5606527957451499,0.22330905306971902,-0.9466031586512267,0.8528330666765214,0.1934766493699036,-1.0892846539464252,1.0,0.2759361571516267,-0.594908102401688,1.0,0.3712456917774496,-0.13375777539944678,1.0,0.3070588235294117,-0.39599690909319296,1.0,0.20633893919793012,-0.9360156984547787,1.0,0.0,-1.2610110403295967,1.0,0.0,0.34516131535606176,1.0
ENSG00000142166,IFNAR1,0.32733287924491583,-0.05120226435266506,1.0,0.21052631578947367,-0.7151588688214101,1.0,0.18709677419354837,-0.8776735667548721,0.9055023975867043,0.7416604892512972,1.281928410584125,0.41139257911288085,0.4183548189073051,0.37360161147049653,1.0,0.31413096996553425,-0.04875068951205952,1.0,0.5458823529411764,0.7679636548456683,1.0,0.20633893919793012,-0.6165143409619565,1.0,0.42028985507246375,0.6429018554790265,1.0,0.0,0.6581746854356765,1.0
ENSG00000159128,IFNGR2,0.9227400992507542,2.12143316899237,8.351699565662282e-07,0.05789473684210526,-3.3310757779899403,0.0037860226560108403,0.10260145681581685,-2.5114831716914665,0.10616528248541907,0.3224610822831727,-0.798667661184124,1.0,0.169122160834868,-1.7410682779815958,0.6272899680817714,0.3426883308714919,-0.6912510398124125,1.0,0.8188235294117646,0.5886861771084677,1.0,0.13130659767141006,-1.9612951069031364,1.0,0.21014492753623187,-0.685555625352816,1.0,1.1153846153846154,0.9206167303328426,1.0
ENSG00000142188,TMEM50B,0.16366643962245792,-0.6945264423394075,0.23806338338168564,0.23684210526315788,0.1728330624469656,1.0,0.31987513007284074,0.6711849602810358,0.7464142722557466,0.18272794662713118,-0.19407214703575093,1.0,0.47176181706568443,1.285967337145166,0.3368823722382217,0.17134416543574596,-0.258713534876172,1.0,0.1876470588235294,-0.11441066115581888,1.0,0.11254851228978006,-0.7754285615918022,1.0,0.21014492753623187,0.6805722734450812,1.0,1.1153846153846154,2.2867446291307396,1.0
ENSG00000177692,DNAJC28,0.002821835165904447,0.07896502785191206,1.0,0.0,0.4094920528564616,1.0,0.0,0.6332883525225075,1.0,0.010748702742772422,2.8600045257200417,1.0,0.008901166359729895,2.569998824274,0.984845200434528,0.0,1.9668461655389597,1.0,0.0,2.231364175685912,1.0,0.0,2.371412826737468,1.0,0.0,5.657852196944998,1.0,0.0,7.264024552630657,1.0
ENSG00000159131,GART,0.11287340663617788,-0.4140749834282045,0.6280702094626865,0.13157894736842105,0.030980429602732062,1.0,0.10863683662851195,-0.256287657783842,1.0,0.20422535211267603,0.7307215087750754,1.0,0.12461632903621853,-0.014963676447156349,1.0,0.15706548498276712,0.3580369228634348,1.0,0.20470588235294115,0.7459373485156697,1.0,0.22509702457956013,0.885985999567227,1.0,0.21014492753623187,1.3873232545642795,1.0,1.1153846153846154,2.9934956102499384,1.0
ENSG00000159140,SON,1.2655930719081445,-0.4952470875002933,0.4270559926623671,1.8789473684210527,0.34102299017720616,1.0,1.659729448491155,0.12783922192045205,1.0,2.343217197924388,0.6575116618212986,1.0,1.2995702885205647,-0.25823482745952014,1.0,2.2845888724766126,0.6014909597277129,1.0,1.6376470588235292,0.09115897503991055,1.0,1.4068564036222508,-0.1348790929540888,1.0,1.471014492753623,-0.14110555095542954,1.0,2.230769230769231,0.046793836409987466,1.0
ENSG00000159147,DONSON,0.01975284616133113,-0.821499298597173,0.46554527662695483,0.010526315789473684,-1.0055454464223823,1.0,0.042247658688865763,0.8259334304649038,0.9273380106363017,0.010748702742772422,-0.4975474788980421,1.0,0.08011049723756905,1.847532799802909,0.3368823722382217,0.08567208271787298,1.9262041810416135,0.7038323113280058,0.01705882352941176,0.19574026595519012,1.0,0.01875808538163001,0.33578891700674696,1.0,0.0,2.5874628690536,1.0,0.0,4.193635224739259,1.0
ENSG00000205758,CRYZL1,0.1382699231293179,-0.5204970425643585,0.46554527662695483,0.13157894736842105,-0.36904003403538876,1.0,0.2655567117585848,0.774644201768049,0.6195555672015595,0.21497405485544846,0.41943193433406023,1.0,0.10681399631675874,-0.6122045069467488,1.0,0.15706548498276712,-0.015006487750781616,1.0,0.35823529411764704,1.1861754019196555,0.6961486653348881,0.28137128072445017,0.8291547769705512,1.0,0.21014492753623187,1.0314130602476823,1.0,0.0,1.6317563371311437,1.0
ENSG00000205726,ITSN1,0.06772404398170673,4.693674871967121,1.6911149668131085e-08,0.0,-2.912436042030901,0.1962590341607239,0.0,-2.688639742364855,0.320775149504371,0.010748702742772422,-0.7547053183951666,1.0,0.0,-2.073857365500725,0.7355177936300664,0.0,-1.3550819293484029,1.0,0.0,-1.0905639192014513,1.0,0.0,-0.9505152681498936,1.0,0.0,2.3359241020576356,1.0,0.0,3.9420964577432938,1.0
ENSG00000241837,ATP5PO,1.3262625279750901,-0.24633206239931327,0.761389881828664,1.3,-0.1847482614527054,1.0,1.5993756503642038,0.1540733542855287,1.0,1.7842846553002223,0.31223258430730216,1.0,1.9849600982197666,0.4886104974333448,0.9468155561733342,1.1994091580502217,-0.29264788258958635,1.0,1.9105882352941175,0.4026463316258444,1.0,1.3505821474773607,-0.11612990651856236,1.0,1.891304347826087,0.258681103125175,1.0,0.0,-1.4632152248541512,1.0
ENSG00000237945,LINC00649,0.0042327527488566705,-4.839898209422682,4.020141133803209e-12,0.14736842105263157,1.0044386421502396,0.4462329313299134,0.36815816857440165,2.932132834296829,1.3698762818960655e-05,0.053743513713862115,-0.4498507368667455,1.0,0.08011049723756905,0.046436868216987115,1.0,0.0999507631708518,0.41840954084291715,1.0,0.0,-2.4009040398136015,1.0,0.1688227684346701,1.1697789655678186,1.0,0.21014492753623187,2.03726578649312,1.0,0.0,2.6317563371311437,1.0
ENSG00000273102,AP000569.1,0.0,-0.921034972148087,1.0,0.0,1.7314201477438234,1.0,0.0,1.9552164474098692,1.0,0.0,2.8600045257200417,1.0,0.008901166359729895,4.569998824274,0.5050980382390179,0.0,3.2887742604263215,1.0,0.0,3.553292270573274,1.0,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000243927,MRPS6,0.2962926924199669,-0.4620306288110818,0.5178645746442117,0.6789473684210526,1.1538751185851508,0.17016595954837202,0.22934443288241413,-0.6632631794640618,1.0,0.1934766493699036,-0.8549639661736335,1.0,0.4984653161448741,0.5542658980094036,0.9468155561733342,0.28557360905957657,-0.27601035835720444,1.0,0.3752941176470588,0.12556951166331443,1.0,0.39391979301423025,0.19857622987525292,1.0,0.42028985507246375,0.5563141704829355,1.0,0.0,0.5719321772030841,1.0
ENSG00000198743,SLC5A3,0.09312056047484675,-0.4095346333679526,0.6576044196062347,0.08947368421052632,-0.25852618759225265,1.0,0.19313215400624348,0.9996105667683235,0.5700123292456095,0.06449221645663454,-0.5994270929172556,1.0,0.14241866175567833,0.48753666408202667,1.0,0.15706548498276712,0.6545682406853159,1.0,0.10235294117647058,0.09386065193597659,1.0,0.07503234152652004,-0.2701332023500549,1.0,0.21014492753623187,1.6668973365480049,1.0,0.0,2.2640245526306564,1.0
