Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value
ENSG00000142188,TMEM50B,0.15893818805699853,-0.7726181981348088,0.17432147445381796,0.2924948086621181,0.5468586231527035,0.6086005135769474,0.18770226537216828,-0.22033074858967616,1.0,0.4173630454967502,1.1193316689608044,0.3175491627826397,0.21977625405990614,0.0740907034038103,1.0,0.17365269461077842,0.4485739435435758,1.0,0.30851063829787234,0.8905629903213286,1.0
ENSG00000177692,DNAJC28,0.004146213601486918,1.0204524979165486,0.7049898507539303,0.0,0.0706023818740471,1.0,0.0,-0.02003209810384554,1.0,0.006731662024141132,2.1307364322330544,0.9822623712798801,0.0,1.4973021341283532,1.0,0.0,5.425853867043491,1.0,0.0,5.2782931436044365,1.0
ENSG00000159131,GART,0.11056569603965115,-0.47258751336356886,0.5590530672648859,0.17635716404627708,0.5274600568475183,0.6765631438714006,0.13873645701421133,0.10925091884112126,1.0,0.10097493036211698,-0.35307934503120286,1.0,0.20931071815229157,0.7686041559457486,0.8175135908033931,0.34730538922155685,1.7477819619308548,1.0,0.15425531914893617,1.0077642012237193,1.0
ENSG00000159140,SON,1.2756517180574751,-0.48425043088914904,0.4662806388321053,2.0732720261050135,0.5336227959960097,0.5588308089758691,1.8158153932742365,0.2978582246519137,0.9371558937334052,1.2453574744661096,-0.3308090256701616,1.0,1.915193071093468,0.3406804085928774,1.0,1.7365269461077844,0.08827250784464458,1.0,0.7712765957446808,-0.9369971620467967,1.0
ENSG00000159147,DONSON,0.01934899680693895,-0.8800118285325373,0.42082845508510025,0.06452091367546722,1.6376429745979415,0.18048047432625225,0.00816096805965949,-1.4350695973826895,0.5805126877700287,0.06731662024141133,1.5901680508703504,0.37917538967266334,0.0,-1.573087193763044,1.0,0.0,2.3554645391520945,1.0,0.0,2.2079038157130397,1.0
ENSG00000205758,CRYZL1,0.14235333365105085,-0.4590168739572942,0.5510505258643259,0.232275289231682,0.5739773480989419,0.6086005135769474,0.1713803292528493,0.04166022430239691,1.0,0.10770659238625811,-0.6397817216441788,1.0,0.3244316131360519,1.0576789965712377,0.48483117918949864,0.17365269461077842,0.7994147303461774,1.0,0.0,-0.3539750718950754,1.0
ENSG00000205726,ITSN1,0.06772148882428633,5.664308687691273,1.2817369790329222e-09,0.0,-3.2513257130133146,0.10057768880750609,0.0,-3.3419601929912073,0.050425595658962555,0.0,-2.513119757541671,0.4317403165525859,0.0,-1.8246259607590085,0.9062582594341712,0.0,2.10392577215613,1.0,0.0,1.9563650487170752,1.0
ENSG00000241837,ATP5PO,1.3226421388743268,-0.25806000975180055,0.7654836174526765,1.5786116879264314,0.14130537321724923,1.0,1.2731110173068805,-0.22746594714846397,1.0,1.9589136490250696,0.4845106360550011,0.8297011986588287,1.7791411042944782,0.3085643686437246,1.0,1.7365269461077844,0.16487020077446046,1.0,1.6968085106382977,0.14352458757574116,1.0
ENSG00000237945,LINC00649,0.004146213601486918,-4.898410739358047,2.071530571072075e-12,0.3226045683773361,3.025748146089787,4.116808211594174e-07,0.1264950049247221,0.7627371856754857,0.5805126877700287,0.09424326833797585,0.2562673143169123,1.0,0.0,-3.134966081371159,0.4539304924412259,0.0,0.7935856515439799,1.0,0.0,0.6460249281049246,1.0
ENSG00000273102,AP000569.1,0.0,-0.9795475020834505,1.0,0.0,1.3925304767614088,1.0,0.0,1.301895996783517,1.0,0.006731662024141132,4.130736432233054,0.5152228380380514,0.0,2.8192302290157167,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000243927,MRPS6,0.2957632369060668,-0.4745286359669425,0.5176973343209236,0.2537822604568377,-0.5397827157270156,0.873115093275569,0.607992120444632,1.007152731222385,0.16782399528569483,0.39043639740018565,0.17102913818108711,1.0,0.31396607722843733,-0.15435142267975066,1.0,1.0419161676646707,1.5579574030508376,1.0,0.0,-1.413799231823135,1.0
ENSG00000198743,SLC5A3,0.0953629128341991,-0.35805912533718187,0.7415931028135605,0.18495995253633937,0.9815973758153027,0.3409868318042119,0.06120726044744618,-0.8780130932314174,0.6708434865903403,0.15482822655524603,0.6176668499936833,0.8297011986588287,0.08372428726091663,-0.25877228298555677,1.0,0.17365269461077842,1.4348990066464995,1.0,0.0,0.27829314360443735,1.0
ENSG00000227456,LINC00310,0.0,-1.5645100028046075,0.7654836174526765,0.0,0.8075679760402528,1.0,0.00816096805965949,3.886858497504673,0.24333674249109127,0.0,1.5457739315118983,1.0,0.0,2.2342677282945607,1.0,0.0,6.162819461209699,1.0,0.0,6.015258737770642,1.0
ENSG00000214955,AP000317.1,0.0013820712004956393,1.0204524979165495,0.7654836174526765,0.0,1.3925304767614088,1.0,0.0,1.301895996783517,1.0,0.0,2.1307364322330544,1.0,0.0,2.8192302290157167,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000205670,SMIM11A,0.0,-3.1494725035257636,0.09757921366982608,0.012904182735093445,1.8075679760402537,0.5335647410685088,0.0,-0.8680290046587951,1.0,0.006731662024141132,1.1307364322330535,1.0,0.041862143630458315,3.819230229015716,0.14424939368417453,0.0,4.577856960488543,1.0,0.0,4.430296237049488,1.0
ENSG00000180509,KCNE1,0.0773959872277558,5.85334251208129,1.5614146944095014e-10,0.0,-3.4403595374033324,0.06848467501591227,0.0,-3.530994017381225,0.026287051504096874,0.0,-2.7021535819316878,0.3813158289283991,0.0,-2.0136597851490254,0.8011543892195665,0.0,1.914891947766113,1.0,0.0,1.7673312243270582,1.0
ENSG00000159200,RCAN1,0.08016012962874708,0.8156327060280497,0.2745952303816824,0.02150697122515574,-1.4654505183661626,0.39958403962901157,0.06120726044744618,0.0351094560886156,1.0,0.04038997214484679,-0.48817340041144064,1.0,0.06279321544568747,0.200320396371223,1.0,0.0,1.2242200058738422,1.0,0.15425531914893617,2.092426598293103,1.0
ENSG00000159212,CLIC6,0.0,-1.5645100028046075,0.7654836174526765,0.0,0.8075679760402528,1.0,0.004080484029829745,2.301895996783517,0.7830549981053316,0.006731662024141132,3.1307364322330544,0.759412447085229,0.0,2.2342677282945607,1.0,0.0,6.162819461209699,1.0,0.0,6.015258737770642,1.0
ENSG00000159216,RUNX1,0.2280417480817805,0.19581958442710867,0.8518543900223494,0.20216552951646397,-0.07235557196799558,1.0,0.24074855775995496,0.22579301769772542,1.0,0.15482822655524603,-0.459226749546469,1.0,0.1465175027066041,-0.4930476958379266,1.0,0.0,-0.5376202569313935,1.0,0.4627659574468085,1.328758210587425,1.0
ENSG00000185917,SETD4,0.04837249201734738,-0.786902424141056,0.2823588190442427,0.05161673094037378,-0.33329455979959555,1.0,0.07752919656676516,0.3200433434937766,1.0,0.12116991643454038,1.056735850789277,0.5152228380380514,0.11512089498376037,0.9612492338881444,0.6959982040577826,0.0,1.1330721178156464,1.0,0.30851063829787234,2.6002212384917995,1.0
ENSG00000159228,CBR1,0.2363341752847543,0.3174342356736797,0.7415931028135605,0.2236725007416197,0.10364264363805509,1.0,0.13873645701421133,-0.6825631523207045,0.7830549981053316,0.25580315691736305,0.3233815101754496,1.0,0.1360519667989895,-0.5925833693888407,1.0,0.0,-0.5329888081997476,1.0,0.30851063829787234,0.913720711308581,1.0
ENSG00000236830,CBR3-AS1,0.02349521040842587,-0.5100622187822319,0.7415931028135605,0.017205576980124593,-0.5709436472134755,1.0,0.0,-3.124368757918581,0.08778472456986731,0.14136490250696376,3.130736432233053,0.00017804032481590195,0.0,-1.607034525686382,1.0,0.0,2.3215172072287564,1.0,0.0,2.1739564837897016,1.0
ENSG00000159231,CBR3,0.0027641424009912786,-3.8540166199995927,2.1696196127413515e-06,0.04301394245031148,0.6820370939563949,0.780862303456219,0.00816096805965949,-1.5725731211326242,0.43858056113889377,0.16155988857938716,3.3151610033704806,1.617303924230594e-05,0.07325875135330205,1.5338280101534685,0.46765304818402853,0.0,2.224220005873842,1.0,0.0,2.0766592824347865,1.0
ENSG00000142197,DOP1B,0.12024019444312062,-0.14947250352576402,0.9526125224886717,0.10323346188074756,-0.3034633363484902,1.0,0.04896580835795694,-1.4406077809241187,0.31230012448516226,0.026926648096564528,-2.0551301130782806,0.41382546643325446,0.6070010826416455,2.701873278377558,0.00034894668781172206,0.0,0.20862315082282334,1.0,0.0,0.06106242738376855,1.0
ENSG00000273199,AP000692.2,0.004146213601486918,-1.1494725035257645,0.6107293695109317,0.008602788490062296,0.6555648825952032,1.0,0.012241452089489235,1.131970995341205,0.7830549981053316,0.020194986072423395,1.9608114307907414,0.5683162937034453,0.0,0.23426772829455977,1.0,0.0,4.162819461209699,1.0,0.0,4.015258737770644,1.0
ENSG00000159256,MORC3,0.24324453128723253,0.02045249791654813,1.0,0.2838920201720558,0.2937127405434943,0.873115093275569,0.1999437174616575,-0.30217532688534376,1.0,0.18175487465181056,-0.41063679994041946,1.0,0.3244316131360519,0.48831335090109995,1.0,0.34730538922155685,0.8774172423474504,1.0,0.15425531914893617,0.14078961985450222,1.0
ENSG00000228107,AP000692.1,0.008292427202973835,-1.6957545360828608,0.09550913699198164,0.038712548205280334,1.3925304767614097,0.4766572402808783,0.0,-2.556084998344055,0.2805329547196181,0.04038997214484679,1.4145293982336442,0.5167715416748339,0.06279321544568747,2.1030231950163083,0.36390722896974803,0.0,2.8898009668032825,1.0,0.15425531914893617,3.792866316434196,1.0
ENSG00000159259,CHAF1B,0.004146213601486918,-1.301475596970814,0.47132076719215116,0.0,-1.307909241379682,0.6869287244161548,0.01632193611931898,1.4538990902285676,0.5805126877700287,0.033658310120705665,2.7156989329542096,0.16544488889625672,0.0,0.11879051087462411,1.0,0.0,4.047342243789762,1.0,0.0,3.899781520350708,1.0
ENSG00000233818,AP000695.2,0.0,-0.9795475020834505,1.0,0.0,1.3925304767614088,1.0,0.004080484029829745,3.301895996783517,0.5815164671367578,0.0,2.1307364322330544,1.0,0.0,2.8192302290157167,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000159267,HLCS,0.027641424009912787,-0.39458500136229624,0.7654959466160214,0.038712548205280334,0.42905635278652454,0.9784445110573582,0.04896580835795694,0.8324107134822976,0.6708434865903403,0.006731662024141132,-1.4238524194445832,0.8359065974266602,0.041862143630458315,0.6817267052657812,1.0,0.0,2.162819461209699,1.0,0.15425531914893617,3.045632386814162,1.0
ENSG00000224790,AP000704.1,0.0,-2.5645100028046075,0.2823588190442427,0.004301394245031148,1.070602381874047,0.9866893782226462,0.00816096805965949,1.8868584975046732,0.652602016568857,0.0,0.5457739315118975,1.0,0.010465535907614579,2.4973021341283532,0.9894283132152157,0.0,5.162819461209699,1.0,0.15425531914893617,6.2782931436044365,0.8987329585499261
ENSG00000183145,RIPPLY3,0.0,-0.9795475020834505,1.0,0.0,1.3925304767614088,1.0,0.004080484029829745,3.301895996783517,0.5815164671367578,0.0,2.1307364322330544,1.0,0.0,2.8192302290157167,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000185808,PIGP,0.12853262164609444,-0.7010830556800518,0.2603813533137206,0.2150697122515574,0.4355991986532959,0.7631210852768261,0.09385113268608414,-0.9269226937123634,0.5815164671367578,0.4375580315691736,1.6594307133074644,0.043542290385530105,0.1465175027066041,-0.14424389495916934,1.0,0.17365269461077842,0.7994147303461774,1.0,0.15425531914893617,0.6518540069071221,1.0
ENSG00000182670,TTC3,0.5182767001858647,-0.5696168932376967,0.3630771716706887,1.0280332245624444,0.8440938520653674,0.3409868318042119,0.5467848599971858,-0.27771326944343233,1.0,0.6866295264623955,0.10470995897644897,1.0,0.8477084085167809,0.42858938404434,1.0,0.8682634730538922,0.4623797430686064,1.0,0.6170212765957447,0.050244095719975346,1.0
ENSG00000228677,TTC3-AS1,0.0,-0.9795475020834505,1.0,0.0,1.3925304767614088,1.0,0.0,1.301895996783517,1.0,0.006731662024141132,4.130736432233054,0.5152228380380514,0.0,2.8192302290157167,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000230366,DSCR9,0.0,-2.786902424141055,0.17606185122446139,0.008602788490062296,1.6555648825952032,0.6636198843567569,0.004080484029829745,0.716933496062361,1.0,0.0,0.3233815101754498,1.0,0.020931071815229157,3.0822646348495093,0.4824900563227714,0.17365269461077842,6.162819461209699,0.763766188299528,0.0,4.792866316434196,1.0
ENSG00000157538,VPS26C,0.1478816184530334,-0.25808300145743335,0.7707070897047287,0.232275289231682,0.6503282342290562,0.5335647410685088,0.11425355283523286,-0.5543685257550335,0.9666580261843088,0.1884865366759517,0.27447190969450297,1.0,0.16744857452183326,0.11227720391595009,1.0,0.34730538922155685,1.4501014132901697,1.0,0.30851063829787234,1.3025406898511145,1.0
ENSG00000272948,AP001412.1,0.0,-2.786902424141055,0.15747106778780987,0.008602788490062296,1.6555648825952032,0.6636198843567569,0.004080484029829745,0.716933496062361,1.0,0.006731662024141132,1.5457739315118975,1.0,0.0,1.0118753069581121,1.0,0.34730538922155685,7.010816367764647,0.1178620283620287,0.0,4.792866316434196,1.0
ENSG00000287637,AP001437.2,0.0013820712004956393,1.0204524979165495,0.7654836174526765,0.0,1.3925304767614088,1.0,0.0,1.301895996783517,1.0,0.0,2.1307364322330544,1.0,0.0,2.8192302290157167,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000273210,AP001437.1,0.004146213601486918,-1.5645100028046084,0.29024677759524686,0.02150697122515574,1.6555648825952032,0.45545320637899,0.004080484029829745,-0.5054589252740866,1.0,0.026926648096564528,1.993232908483118,0.4735429970705121,0.010465535907614579,1.0118753069581121,1.0,0.0,3.8408913663223365,1.0,0.0,3.693330642883281,1.0
ENSG00000157540,DYRK1A,0.21560310727731974,-0.14435837182912215,0.9319184445189028,0.3312073568673984,0.6835792587648004,0.5335647410685088,0.23666807373012522,0.08650696318483186,1.0,0.11443825441039925,-0.9985465847119128,0.878063135086533,0.21977625405990614,-0.0021089224775883153,1.0,0.0,-0.6272574694160697,1.0,0.30851063829787234,0.81886152496714,1.0
ENSG00000157551,KCNJ15,0.005528284801982557,0.020452497916548573,1.0,0.0,-0.7773945246809024,1.0,0.0,-0.8680290046587951,1.0,0.026926648096564528,3.1307364322330526,0.3813158289283991,0.0,0.6493052275734037,1.0,0.0,4.577856960488543,1.0,0.0,4.430296237049488,1.0
ENSG00000157557,ETS2,0.29990945050755374,3.1447806329187498,1.717705845859566e-10,0.02580836547018689,-2.6827576505428268,0.02846290293483566,0.03264387223863796,-2.3985437213575755,0.019891041134327037,0.026926648096564528,-2.442153236187528,0.17879822759854835,0.010465535907614579,-3.093659107214245,0.29541770635764597,0.17365269461077842,0.8348926257008933,1.0,0.6170212765957447,2.027331570071219,1.0
ENSG00000235888,AF064858.1,0.0027641424009912786,1.6054149986377046,0.5858717521556143,0.0,0.8075679760402528,1.0,0.0,0.716933496062361,1.0,0.0,1.5457739315118983,1.0,0.0,2.2342677282945607,1.0,0.0,6.162819461209699,1.0,0.0,6.015258737770642,1.0
ENSG00000183527,PSMG1,0.08154220082924273,-0.58045154667363,0.47132076719215116,0.05591812518540493,-0.8981466841415124,0.6363236020411615,0.19178274940199802,1.200357970321455,0.13337781228967296,0.11443825441039925,0.2453789981741763,1.0,0.11512089498376037,0.2852516570133652,1.0,0.34730538922155685,2.123291097023061,1.0,0.0,0.37140254799591865,1.0
ENSG00000185658,BRWD1,0.23495210408425868,-0.5042094925367939,0.47815220996520647,0.40433105903292793,0.6314692069777408,0.5335647410685088,0.2815533980582524,-0.00761283884977737,1.0,0.25580315691736305,-0.14610377312577083,1.0,0.3872248285817394,0.5011037042882103,1.0,0.8682634730538922,1.649749878970328,1.0,0.30851063829787234,0.4916967817136306,1.0
ENSG00000272991,AF129408.1,0.0,-1.5645100028046075,0.7784869772105351,0.004301394245031148,2.392530476761409,0.7027333355701361,0.004080484029829745,2.301895996783517,0.7830549981053316,0.0,1.5457739315118983,1.0,0.0,2.2342677282945607,1.0,0.0,6.162819461209699,1.0,0.0,6.015258737770642,1.0
ENSG00000237373,BRWD1-IT1,0.0013820712004956393,-0.5645100028046075,1.0,0.008602788490062296,2.977492977482565,0.41749726427584344,0.0,0.3018959967835171,1.0,0.0,1.1307364322330544,1.0,0.0,1.8192302290157167,1.0,0.0,5.747781961930855,1.0,0.0,5.6002212384918,1.0
ENSG00000255568,BRWD1-AS2,0.009674498403469475,3.0204524979165486,0.04734075233033063,0.0,-0.6074695232385903,1.0,0.0,-0.6981040032164829,1.0,0.0,0.13073643223305353,1.0,0.0,0.8192302290157158,1.0,0.0,4.747781961930855,1.0,0.0,4.6002212384918,1.0
ENSG00000205581,HMGN1,0.8140399370919316,-1.2817797956298944,0.003689816116117993,1.9958469296944528,0.6279085396923381,0.5335647410685088,1.5791473195441112,0.20745095174919315,1.0,2.275301764159703,0.7994759640511075,0.5152228380380514,2.428004330566582,0.8600491336237617,0.5496705617102293,2.431137724550898,0.6674085454668347,1.0,2.930851063829787,0.9384431407198126,1.0
ENSG00000182093,GET1,0.08154220082924273,-0.003394244037819849,1.0,0.038712548205280334,-1.0799572947013334,0.5982094422575407,0.10201210074574363,0.4324801065936619,0.9378260613841035,0.10097493036211698,0.4164909145669311,1.0,0.11512089498376037,0.6360084049599464,1.0,0.0,0.8408913663223365,1.0,0.0,0.6933306428832813,1.0
