Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSG00000233818,AP000695.2,0.0,-0.9582746947624905,1.0,0.004676665054023544,3.5344549657124604,0.5620262149245617,0.0,1.5953687530735907,1.0,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.0,3.332053320030499,1.0,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000159267,HLCS,0.027848465933643825,-0.3733121940413353,0.7762369786905369,0.037413320432188354,0.38245187226740995,1.0,0.024247491638795988,-0.24593350090735022,1.0,0.037477384337038,0.45997455547763,1.0,0.01536830948595654,-0.15611737098261536,1.0,0.10288900152052713,1.974501315412415,0.48786403879979134,0.0,-0.48979569924647226,1.0,0.0,2.162819461209699,1.0,0.15425531914893617,3.045632386814162,1.0
ENSG00000224790,AP000704.1,0.0,-2.5432371954836475,0.2850139766545843,0.009353330108047089,2.1194174664336165,0.6185481364491421,0.0,0.01040625235243553,1.0,0.0074954768674076,1.97934871457121,1.0,0.01536830948595654,3.0765433858076596,1.0,0.0,1.747090819309343,1.0,0.0,2.5102043007535277,1.0,0.0,5.162819461209699,1.0,0.15425531914893617,6.2782931436044365,0.8987329585499261
ENSG00000183145,RIPPLY3,0.0,-0.9582746947624905,1.0,0.004676665054023544,3.5344549657124604,0.5620262149245617,0.0,1.5953687530735907,1.0,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.0,3.332053320030499,1.0,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000185808,PIGP,0.12949536659144378,-0.6798102483590922,0.2850139766545843,0.14029995162070633,-0.27953304867759154,1.0,0.30066889632107024,1.0334898654654765,0.2937502810564241,0.2098733522874128,0.37789809106148464,1.0,0.0768415474297827,-0.9413785221896029,1.0,0.1322858590978206,-0.24688539306288781,1.0,0.4446337308347529,1.497604263973894,0.6670127909915153,0.17365269461077842,0.7994147303461774,1.0,0.15425531914893617,0.6518540069071221,1.0
ENSG00000182670,TTC3,0.5138041964757286,-0.586764571024569,0.33201900105712456,0.4957264957264957,-0.4297104352478077,1.0,0.9214046822742475,0.6201284835950682,0.6291024193711968,0.9219436546911348,0.5795160869036983,0.8826668784239965,0.8606253312135663,0.4418278498894036,1.0,0.9847947288393311,0.6480266917802397,1.0,0.494037478705281,-0.35957312183789136,1.0,0.8682634730538922,0.4623797430686064,1.0,0.6170212765957447,0.050244095719975346,1.0
ENSG00000228677,TTC3-AS1,0.0,-0.9582746947624905,1.0,0.0,1.5344549657124604,1.0,0.004849498327759197,3.5953687530735907,0.6291024193711968,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.0,3.332053320030499,1.0,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000230366,DSCR9,0.0,-2.765629616820095,0.1814012586151245,0.004676665054023544,0.9494924649913035,1.0,0.0,-0.211986168984013,1.0,0.0074954768674076,1.7163143087374158,1.0,0.03073661897191308,3.6615058865288157,0.5053094470948268,0.014698428788646732,2.747090819309343,1.0,0.0,2.28781187941708,1.0,0.17365269461077842,6.162819461209699,0.763766188299528,0.0,4.792866316434196,1.0
ENSG00000157538,VPS26C,0.14759686944831227,-0.2612018277197983,0.779867586784323,0.11691662635058861,-0.49981493637228613,1.0,0.2182274247491639,0.5264736718625236,0.8338211739870758,0.224864306022228,0.555033401704355,1.0,0.13831478537360886,-0.11880421251456008,1.0,0.1910795742524075,0.3256270508710659,1.0,0.12350936967632024,-0.18405684245844034,1.0,0.34730538922155685,1.4501014132901697,1.0,0.30851063829787234,1.3025406898511145,1.0
ENSG00000272948,AP001412.1,0.0,-2.765629616820095,0.16012864298206456,0.014029995162070633,2.5344549657124604,0.38779417792925786,0.0,-0.211986168984013,1.0,0.0,0.4939218874009681,1.0,0.0,1.5911165586374185,1.0,0.014698428788646732,2.747090819309343,1.0,0.0,2.28781187941708,1.0,0.34730538922155685,7.010816367764647,0.1178620283620287,0.0,4.792866316434196,1.0
ENSG00000287637,AP001437.2,0.0013924232966821912,1.0417253052375095,0.7749959571855021,0.0,1.5344549657124604,1.0,0.0,1.5953687530735907,1.0,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.0,3.332053320030499,1.0,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000273210,AP001437.1,0.004177269890046574,-1.5432371954836483,0.2872507684407809,0.0,-1.3724356298960583,0.8411225992612441,0.014548494983277593,1.0104062523524355,1.0,0.0149909537348152,1.1857995920386362,1.0,0.0,0.49158088508650355,1.0,0.05879371515458693,3.1945497962805636,0.288385498308232,0.0494037478705281,2.979689584054748,0.8179239593154377,0.0,3.8408913663223365,1.0,0.0,3.693330642883281,1.0
ENSG00000157540,DYRK1A,0.21304076439237526,-0.17530393133184718,0.882783375410378,0.18706660216094176,-0.2978175885494734,1.0,0.1939799331103679,-0.23690380118834264,1.0,0.4272421814422332,1.0559699961741218,0.4716632635967814,0.24589295177530465,0.18215357376825825,1.0,0.30866700456158136,0.5107141685371936,1.0,0.0494037478705281,-1.6861929120499757,1.0,0.0,-0.6272574694160697,1.0,0.30851063829787234,0.81886152496714,1.0
ENSG00000157551,KCNJ15,0.006962116483410956,0.6266878059586638,0.8700095010488489,0.0,-0.6354700357298526,1.0,0.014548494983277593,2.0104062523524355,0.630674579408533,0.0,0.13135180801625967,1.0,0.0,1.22854647925271,1.0,0.0,1.162128318588187,1.0,0.0,1.9252418000323717,1.0,0.0,4.577856960488543,1.0,0.0,4.430296237049488,1.0
ENSG00000157557,ETS2,0.2993710087866711,3.0417253052375086,3.750755682350389e-10,0.03273665537816481,-2.34206198085254,0.07003045036743237,0.04364548494983278,-1.9468892966933273,0.16212058682859803,0.0074954768674076,-3.611612526771389,0.086660562068326,0.01536830948595654,-2.5144178555349392,1.0,0.014698428788646732,-2.5808360161994623,1.0,0.0494037478705281,-1.2267612934126788,1.0,0.17365269461077842,0.8348926257008933,1.0,0.6170212765957447,2.027331570071219,1.0
ENSG00000235888,AF064858.1,0.0027848465933643825,1.6266878059586647,0.5865779981034893,0.0,0.9494924649913044,1.0,0.0,1.0104062523524346,1.0,0.0,1.7163143087374158,1.0,0.0,2.8135089799738653,1.0,0.0,2.747090819309343,1.0,0.0,3.510204300753527,1.0,0.0,6.162819461209699,1.0,0.0,6.015258737770642,1.0
ENSG00000183527,PSMG1,0.0793681279108849,-0.6394525107429514,0.3957168835044865,0.18706660216094176,1.1106472568058843,0.2557467493312291,0.10183946488294315,0.043573116287634495,1.0,0.0824502455414836,-0.23270176254377972,1.0,0.10757816640169579,0.2386001439166323,1.0,0.11758743030917386,0.35223120196812907,1.0,0.07410562180579214,-0.10450554336168061,1.0,0.34730538922155685,2.123291097023061,1.0,0.0,0.37140254799591865,1.0
ENSG00000185658,BRWD1,0.23253469054592596,-0.5259592040518126,0.4610831646274925,0.22447992259313013,-0.37439714622934495,1.0,0.3588628762541806,0.40633492868357424,0.917732831670609,0.487205996381494,0.8903437085124644,0.5426972710250434,0.2612612612612612,-0.0718484540850115,1.0,0.30866700456158136,0.16577609560333073,1.0,0.3952299829642248,0.5387734529502988,1.0,0.8682634730538922,1.649749878970328,1.0,0.30851063829787234,0.4916967817136306,1.0
ENSG00000272991,AF129408.1,0.0,-1.5432371954836475,0.792792875059155,0.009353330108047089,4.1194174664336165,0.2623167376762842,0.0,1.0104062523524346,1.0,0.0,1.7163143087374158,1.0,0.0,2.8135089799738653,1.0,0.0,2.747090819309343,1.0,0.0,3.510204300753527,1.0,0.0,6.162819461209699,1.0,0.0,6.015258737770642,1.0
ENSG00000237373,BRWD1-IT1,0.0013924232966821912,-0.5432371954836475,1.0,0.0,0.5344549657124604,1.0,0.004849498327759197,2.0104062523524346,0.9691612893199285,0.0074954768674076,2.7163143087374158,0.9919852036766883,0.0,2.398471480695023,1.0,0.0,2.332053320030499,1.0,0.0,3.0951668014746847,1.0,0.0,5.747781961930855,1.0,0.0,5.6002212384918,1.0
ENSG00000255568,BRWD1-AS2,0.009746963076775339,3.0417253052375086,0.043445918445829845,0.0,-0.46554503428754046,1.0,0.0,-0.4046312469264084,1.0,0.0,0.3012768094585718,1.0,0.0,1.3984714806950223,1.0,0.0,1.3320533200304991,1.0,0.0,2.095166801474684,1.0,0.0,4.747781961930855,1.0,0.0,4.6002212384918,1.0
ENSG00000205581,HMGN1,0.807605512075671,-1.2915801796420054,0.0034380379515131132,1.6274794388001934,0.25361773735891296,1.0,2.3423076923076924,0.9059771683702771,0.2937502810564241,1.761437063840786,0.3629431661991722,1.0,2.44356120826709,0.8400507674263578,0.8791655934849245,1.9548910288900154,0.49803044751081466,1.0,1.7785349233390115,0.33954752397678956,1.0,2.431137724550898,0.6674085454668347,1.0,2.930851063829787,0.9384431407198126,1.0
ENSG00000182093,GET1,0.08215297450424928,0.017878563283140192,1.0,0.07482664086437671,-0.07852191117829266,1.0,0.08244147157190636,0.07879322733268523,1.0,0.0224864306022228,-1.5690879101248325,0.9158630729179575,0.10757816640169579,0.5782925182798344,1.0,0.22047643182970098,1.6178078023643763,0.510338935672909,0.0494037478705281,-0.20251374716600123,1.0,0.0,0.8408913663223365,1.0,0.0,0.6933306428832813,1.0
ENSG00000157578,LCA5L,0.0,-0.9582746947624905,1.0,0.004676665054023544,3.5344549657124604,0.5620262149245617,0.0,1.5953687530735907,1.0,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.0,3.332053320030499,1.0,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000185437,SH3BGR,0.0,-3.5432371954836475,0.02036247902459748,0.014029995162070633,1.3645299642701474,0.7603905390290724,0.009698996655518394,0.858403158907385,1.0,0.0,-0.28368569126258425,1.0,0.03073661897191308,2.6615058865288157,0.8203821517575124,0.05879371515458693,3.653981414917861,0.2729559807580789,0.0,1.5102043007535277,1.0,0.0,4.162819461209699,1.0,0.0,4.015258737770644,1.0
ENSG00000182240,BACE2,0.0013924232966821912,-4.280202789649854,1.2070609149491573e-05,0.004676665054023544,-1.7874731291749022,0.5620262149245617,0.009698996655518394,-1.105070965067501,0.9984738245389668,0.0074954768674076,-1.02065128542879,1.0,0.5225225225225224,6.720399575582385,4.787699477859045e-13,0.014698428788646732,0.010125225143136518,1.0,0.0,-0.26238520314339997,1.0,0.0,2.3902299573127714,1.0,0.0,2.2426692338737158,1.0
ENSG00000183844,FAM3B,0.0013924232966821912,1.0417253052375095,0.7749959571855021,0.0,1.5344549657124604,1.0,0.0,1.5953687530735907,1.0,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.0,3.332053320030499,1.0,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000183486,MX2,0.3007634320833533,0.410959114903227,0.607880550671105,0.14029995162070633,-0.9789542739836627,0.6084712844065897,0.2327759197324415,-0.18223882558996074,1.0,0.2473507366244508,-0.06658756959564949,1.0,0.32273449920508734,0.3540773613365684,1.0,0.44095286365940195,0.8186440803343769,1.0,0.0988074957410562,-1.1527607119689016,1.0,0.17365269461077842,0.16658138000589773,1.0,0.0,-0.9847412622293568,1.0
ENSG00000157601,MX1,0.1921544149421424,-0.43179065930706506,0.5997474330439571,0.2104499274310595,-0.10185441500891645,1.0,0.16488294314381272,-0.489667350782208,1.0,0.2173688291548204,-0.03023733425798847,1.0,0.4917859035506093,1.21886392585537,0.636173787195126,0.6173340091231627,1.583392392231918,0.33837430614469727,0.1976149914821124,-0.07029855177692834,1.0,0.17365269461077842,0.3814597476850392,1.0,0.15425531914893617,0.23389902424598397,1.0
ENSG00000141956,PRDM15,0.023671196043597253,-0.3119116493771923,0.8509570658757076,0.028059990324141266,0.2543470465197242,1.0,0.03394648829431438,0.5509746337151382,0.9998633035956794,0.0,-2.02065128542879,0.7818428863678575,0.09220985691573924,2.118363561502287,0.4764221776793711,0.0440952863659402,1.122599954401549,1.0,0.0,-0.2267612934126788,1.0,0.0,2.4258538670434926,1.0,0.0,2.278293143604437,1.0
ENSG00000227698,AP001619.1,0.0,-0.9582746947624905,1.0,0.0,1.5344549657124604,1.0,0.0,1.5953687530735907,1.0,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.014698428788646732,5.332053320030499,0.5534979145682856,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000157617,C2CD2,0.02227877274691506,0.1291881464878477,1.0,0.009353330108047089,-0.7874731291749022,1.0,0.0,-2.4046312469264084,0.4167503548057489,0.0674592918066684,2.099642948288922,0.34256054077023085,0.03073661897191308,1.0765433858076596,1.0,0.0,-0.6679466799695009,1.0,0.02470187393526405,1.140970491087809,1.0,0.17365269461077842,3.7935856515439794,1.0,0.0,2.6002212384917995,1.0
ENSG00000173276,ZBTB21,0.04455754549383012,-0.04316359234900524,1.0,0.028059990324141266,-0.5889274497928225,1.0,0.09214046822742475,1.3323343472397977,0.2937502810564241,0.0299819074696304,-0.3540750191539823,1.0,0.06147323794382616,0.7431196520824672,1.0,0.0,-1.734035870427273,1.0,0.02470187393526405,0.05077268211623043,1.0,0.0,1.6816927714730823,1.0,0.0,1.5341320480340275,1.0
ENSG00000237232,ZNF295-AS1,0.0,-0.9582746947624905,1.0,0.0,1.5344549657124604,1.0,0.004849498327759197,3.5953687530735907,0.6291024193711968,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.0,3.332053320030499,1.0,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000177398,UMODL1,0.0,-1.9582746947624914,0.5700571187004907,0.0,0.5344549657124604,1.0,0.0,0.5953687530735907,1.0,0.0,1.3012768094585718,1.0,0.0,2.398471480695023,1.0,0.0,2.332053320030499,1.0,0.0,3.0951668014746847,1.0,0.5209580838323353,9.747781961930855,0.0005832058408119815,0.0,5.6002212384918,1.0
ENSG00000184385,UMODL1-AS1,0.008354539780093147,2.8490802272951132,0.07711113921100399,0.0,-0.2728999563451442,1.0,0.0,-0.211986168984013,1.0,0.0,0.4939218874009681,1.0,0.0,1.5911165586374185,1.0,0.0,1.5246983979728954,1.0,0.0,2.28781187941708,1.0,0.0,4.940427039873251,1.0,0.0,4.792866316434196,1.0
ENSG00000160179,ABCG1,0.018101502856868488,-1.8513594908459798,0.005696904612688039,0.0420899854862119,0.049028138542218436,1.0,0.06789297658862876,0.8298340067106142,0.7507344827244147,0.0599638149392608,0.6383117967361422,1.0,0.12294647588765233,1.7355064679725927,0.5127737001128215,0.07349214394323367,1.0101252251431365,1.0,0.17291311754684835,2.237185806347112,0.426290671735693,0.0,1.7254141489024,1.0,0.0,1.5778534254633452,1.0
ENSG00000160183,TMPRSS3,0.0,-1.5432371954836475,0.779867586784323,0.009353330108047089,4.1194174664336165,0.2557467493312291,0.0,1.0104062523524346,1.0,0.0,1.7163143087374158,1.0,0.0,2.8135089799738653,1.0,0.0,2.747090819309343,1.0,0.0,3.510204300753527,1.0,0.0,6.162819461209699,1.0,0.0,6.015258737770642,1.0
ENSG00000160185,UBASH3A,0.0013924232966821912,-5.2620554429395945,7.265459953765537e-11,0.14497661667472986,1.919745121597252,0.023535918190343365,0.09214046822742475,0.9865595103980671,0.5990344063215297,0.074954768674076,0.6314254111509023,1.0,0.0,-1.9234566141923404,1.0,0.1763811454637608,1.9450301969212518,0.33837430614469727,0.12350936967632024,1.4513106116999586,1.0,0.17365269461077842,2.444001213753752,1.0,0.0,1.278293143604437,1.0
ENSG00000160188,RSPH1,0.0,-0.9582746947624905,1.0,0.0,1.5344549657124604,1.0,0.004849498327759197,3.5953687530735907,0.6291024193711968,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.0,3.332053320030499,1.0,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000160190,SLC37A1,0.034810582417054786,-1.65015239940016,0.004742939389366544,0.12159329140461216,0.9143030365290032,0.4516716910065519,0.048494983277591976,-0.574556248368721,1.0,0.0674592918066684,-0.020651285428790356,1.0,0.13831478537360886,1.0765433858076592,0.9439127486495984,0.382159148504815,2.711901390847043,0.01251727932718423,0.0,-1.6730175233022426,1.0,0.17365269461077842,1.992894459767386,1.0,0.30851063829787234,2.4437167528118087,1.0
ENSG00000160191,PDE9A,0.0,-3.9582746947624914,0.0038029626618788044,0.004676665054023544,-0.3724356298960583,1.0,0.0,-1.4046312469264084,0.9189880777937022,0.0,-0.6987231905414282,1.0,0.0,0.39847148069502225,1.0,0.0,0.33205332003049914,1.0,0.3458262350936967,8.002057397083203,3.1884247866406186e-09,0.0,3.7477819619308543,1.0,0.0,3.6002212384917995,1.0
ENSG00000160193,WDR4,0.023671196043597253,-0.9176327102651456,0.2872507684407809,0.02338332527011772,-0.4351713852440211,1.0,0.05334448160535117,0.8227792491766639,0.8090049005177065,0.0599638149392608,1.011770192263587,0.8384987060097294,0.13831478537360886,2.294134820880286,0.257741206187776,0.014698428788646732,-0.34037202194099603,1.0,0.0,-0.6052729166664079,1.0,0.0,2.0473422437897626,1.0,0.0,1.8997815203507078,1.0
ENSG00000160194,NDUFV3,0.3759542901041917,0.7315569238126194,0.18553561786253842,0.23383325270117722,-0.3930325345031722,1.0,0.21337792642140468,-0.5348299700531105,1.0,0.299819074696304,0.022204193533006844,1.0,0.2305246422893481,-0.32604237242492795,1.0,0.1322858590978206,-1.0908524225816847,1.0,0.14821124361158428,-0.8523657786311805,1.0,0.0,-1.0270050976703187,1.0,0.4627659574468085,0.8353496477557091,1.0
ENSG00000233056,ERVH48-1,0.0013924232966821912,-0.5432371954836475,1.0,0.0,0.5344549657124604,1.0,0.009698996655518394,3.180331253794747,0.5248528492222271,0.0,1.3012768094585718,1.0,0.0,2.398471480695023,1.0,0.0,2.332053320030499,1.0,0.0,3.0951668014746847,1.0,0.0,5.747781961930855,1.0,0.0,5.6002212384918,1.0
ENSG00000160199,PKNOX1,0.058481778460652036,-0.3648999542251361,0.7749959571855021,0.04676665054023544,-0.4818468466166408,1.0,0.13578595317725753,1.3036026286964812,0.2049879056910188,0.0824502455414836,0.4268076915424306,1.0,0.01536830948595654,-1.2162383634201857,1.0,0.0440952863659402,-0.25290918069065693,1.0,0.0494037478705281,0.08021646000871208,1.0,0.0,1.1184253418512453,1.0,0.15425531914893617,1.9855113943765916,1.0
ENSG00000160201,U2AF1,0.10303932395448216,0.7786908994037143,0.2872507684407809,0.02338332527011772,-1.7134725477311257,0.35034285695165523,0.05334448160535117,-0.574556248368721,1.0,0.112432153011114,0.6008370913174796,1.0,0.04610492845786962,-0.45950951443255006,1.0,0.07349214394323367,0.08412580658691349,1.0,0.12350936967632024,0.8472392880310982,1.0,0.0,0.8529641986229115,1.0,0.0,0.7054034751838563,1.0
ENSG00000286549,AP001631.2,0.0013924232966821912,1.0417253052375095,0.7749959571855021,0.0,1.5344549657124604,1.0,0.0,1.5953687530735907,1.0,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.0,3.332053320030499,1.0,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000237989,LINC01679,0.0013924232966821912,0.0417253052375095,1.0,0.0,0.9494924649913044,1.0,0.0,1.0104062523524346,1.0,0.0074954768674076,3.301276809458572,0.8307873894933177,0.0,2.8135089799738653,1.0,0.0,2.747090819309343,1.0,0.0,3.510204300753527,1.0,0.0,6.162819461209699,1.0,0.0,6.015258737770642,1.0
ENSG00000142178,SIK1,0.004177269890046574,-0.765629616820096,0.792792875059155,0.014029995162070633,1.7271000436548558,0.5620262149245617,0.004849498327759197,0.42544375163127945,1.0,0.0,-0.02065128542878991,1.0,0.03073661897191308,2.9834339814161783,0.6487442412016939,0.0,1.0101252251431365,1.0,0.0,1.7732387065873212,1.0,0.0,4.425853867043493,1.0,0.0,4.2782931436044365,1.0
ENSG00000160207,HSF2BP,0.0,-0.9582746947624905,1.0,0.0,1.5344549657124604,1.0,0.0,1.5953687530735907,1.0,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.014698428788646732,5.332053320030499,0.5534979145682856,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000160208,RRP1B,0.10582417054784654,-1.207187992351633,0.016943182713009628,0.34139654894371874,1.2047495202333784,0.14188227981902632,0.25217391304347825,0.6298022501374649,0.6571112716382264,0.1274231067459292,-0.44766142637371065,1.0,0.2305246422893481,0.46773414313213557,1.0,0.22047643182970098,0.40131598246761246,1.0,0.22231686541737644,0.451310611699959,1.0,0.17365269461077842,0.7365547065076008,1.0,0.0,-0.4165870491947543,1.0
ENSG00000160209,PDXK,0.4957026936188601,1.6266878059586645,0.00030626542687669893,0.17303660699887113,-0.9924045804451278,0.5620262149245617,0.2182274247491639,-0.6292621404588563,0.9984738245389668,0.1274231067459292,-1.3680019771960599,0.7612303172821239,0.12294647588765233,-1.298882257572328,1.0,0.05879371515458693,-2.2256018346949222,1.0,0.17291311754684835,-0.7751979181087207,1.0,0.0,-1.1440017412874552,1.0,0.0,-1.2915624647265105,1.0
ENSG00000160213,CSTB,1.7377442742593747,0.7622290286743736,0.12821532566361357,1.3422028705047573,-0.042973862323289036,1.0,0.9553511705685619,-0.59625131946804,0.9984738245389668,0.824502455414836,-0.7930505730895813,1.0,0.8298887122416532,-0.7509061433432049,1.0,0.76431829700963,-0.8722409773746873,1.0,1.1856899488926742,-0.22528840401380282,1.0,1.215568862275449,-0.2172807948137729,1.0,0.30851063829787234,-1.7834830539822528,1.0
ENSG00000160214,RRP1,0.057089355163969846,-0.8878853668710938,0.16634653401380264,0.1356232865666828,0.9177836052639652,0.4148277014101141,0.10183946488294315,0.4109441819361641,0.9984738245389668,0.1274231067459292,0.7707620927597918,0.8826668784239965,0.10757816640169579,0.5655814665302801,1.0,0.0440952863659402,-0.550589729331342,1.0,0.0494037478705281,-0.21468846111210338,1.0,0.0,0.8289187246562602,1.0,0.0,0.6813580012172054,1.0
ENSG00000215458,AATBC,0.09468478417438901,6.150249762015678,5.127975536093381e-12,0.0,-3.5740694910657087,0.052632685752778005,0.0,-3.5131557037045775,0.04905781915744228,0.0,-2.8072476473195973,0.462082078292996,0.0,-1.7100529760831469,1.0,0.0,-1.77647113674767,1.0,0.0,-1.0133576553034853,1.0,0.0,1.639257505152686,1.0,0.0,1.4916967817136304,1.0
ENSG00000160216,AGPAT3,0.29519373889662454,1.1914724247421904,0.015345995008393011,0.09353330108047088,-1.2431526129510924,0.4148277014101141,0.12123745819397994,-0.8488497716171994,0.8338211739870758,0.1723959679503748,-0.268578798872376,1.0,0.0768415474297827,-1.2597400020567728,1.0,0.2645717181956412,0.40007174345914964,1.0,0.07410562180579214,-1.157498630975565,1.0,0.17365269461077842,0.4856871165606753,1.0,0.0,-0.666565302203102,1.0
ENSG00000160218,TRAPPC10,0.12114082681135065,-0.39366083943313823,0.674786881886834,0.22915658764715366,0.8836904065955578,0.3954400612061459,0.09214046822742475,-0.6295976119266831,0.9984738245389668,0.1798914448177824,0.4373383590346003,1.0,0.2612612612612612,1.0061540579162613,0.8949037109752399,0.07349214394323367,-0.7340358704272734,1.0,0.0494037478705281,-0.9922960397756557,1.0,0.34730538922155685,1.6603191206805152,1.0,0.0,-0.08627928869141899,1.0
ENSG00000241945,PWP2,0.004177269890046574,-1.4177063133997896,0.3604045590272309,0.004676665054023544,-0.1659847524286322,1.0,0.004849498327759197,-0.10507096506750102,1.0,0.0599638149392608,3.8862393101797275,0.00613237973446708,0.0,0.5911165586374185,1.0,0.0,0.5246983979728954,1.0,0.0,1.28781187941708,1.0,0.0,3.9404270398732506,1.0,0.0,3.792866316434196,1.0
ENSG00000160221,GATD3A,0.07519085802083833,-0.1992827942662867,0.8843488113473431,0.11691662635058861,0.6803058321759146,0.6766304467716774,0.05334448160535117,-0.574556248368721,1.0,0.0599638149392608,-0.3232140554492222,1.0,0.0768415474297827,0.15054396725143615,1.0,0.14698428788646734,1.0233006138908696,1.0,0.0988074957410562,0.5716048454176708,1.0,0.0,0.8529641986229115,1.0,0.15425531914893617,1.7175781891299584,1.0
ENSG00000225331,LINC01678,0.036203005713736976,0.5486852939573916,0.6920723220757112,0.014029995162070633,-0.8578624570663003,1.0,0.014548494983277593,-0.7969486697051691,1.0,0.0074954768674076,-1.1581548091787246,1.0,0.12294647588765233,2.358943116508384,0.28205443212215997,0.0440952863659402,0.9397358972517393,1.0,0.0,-0.39668629485499096,1.0,0.0,2.2559288656011804,1.0,0.0,2.1083681421621248,1.0
ENSG00000285413,AP001056.2,0.0027848465933643825,1.6266878059586647,0.5527877920322274,0.0,0.9494924649913044,1.0,0.0,1.0104062523524346,1.0,0.0,1.7163143087374158,1.0,0.0,2.8135089799738653,1.0,0.0,2.747090819309343,1.0,0.0,3.510204300753527,1.0,0.0,6.162819461209699,1.0,0.0,6.015258737770642,1.0
ENSG00000237604,AP001056.1,0.0013924232966821912,-1.280202789649854,0.7525712215795967,0.0,-0.050507535008696536,1.0,0.0,0.01040625235243553,1.0,0.0149909537348152,2.886239310179728,0.5426972710250434,0.03073661897191308,3.983433981416179,0.4764221776793711,0.0,1.747090819309343,1.0,0.0,2.5102043007535277,1.0,0.0,5.162819461209699,1.0,0.0,5.015258737770644,1.0
ENSG00000232124,AP001057.1,0.0,-2.9582746947624914,0.10824616552672628,0.0,-0.46554503428754046,1.0,0.004849498327759197,0.788013831015987,1.0,0.0,0.3012768094585718,1.0,0.09220985691573924,6.205826402752627,0.0003376492300907542,0.0,1.3320533200304991,1.0,0.0,2.095166801474684,1.0,0.0,4.747781961930855,1.0,0.0,4.6002212384918,1.0
ENSG00000160223,ICOSLG,0.012531809670139721,-1.7238094411254687,0.03621583303794824,0.004676665054023544,-1.8578624570663003,0.4964407056969234,0.01939799331103679,-0.36810537090129536,1.0,0.0149909537348152,-0.471312694438355,1.0,0.39957604663487006,5.065896141608151,1.8934474033049206e-08,0.0,-1.0942114346715988,1.0,0.0,-0.3310979532274141,1.0,0.0,2.3215172072287564,1.0,0.0,2.1739564837897016,1.0
ENSG00000278158,AP001059.3,0.0,-4.602130884537216,0.000148028910890475,0.0,-2.109401224062265,0.5620262149245617,0.009698996655518394,-0.3432307022622654,1.0,0.0,-1.3425793803161525,1.0,0.32273449920508734,6.8579030993323205,9.152248099002183e-11,0.0,-0.3118028697442252,1.0,0.02470187393526405,1.5102043007535277,1.0,0.0,3.10392577215613,1.0,0.0,2.956365048717075,1.0
